TaskID,StartTime,taskExecutionTime,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,taskStatus
1449,221.1,0.308333333,12,12,37,1.415134117,84.46017119,backdoor
1450,218.2404918,0.385245902,66,18,47,-18.56318639,-128.8389077,Trusted Data
1451,221.4083333,0.833333333,68,19,100,66.46613324,19.56216816,xss
1452,218.6257377,0.491803279,48,19,60,-48.02787069,174.7988128,Trusted Data
1453,234.6146903,0.460176991,32,20,52,21.56727991,40.38824449,xss
1454,235.0748673,0.159292035,31,11,18,-17.60612757,71.51875976,ddos
1455,235.2341593,0.849557522,83,13,96,-15.50360424,-29.26466755,Trusted Data
1456,222.2416667,0.55,28,19,66,33.66547025,-82.31964718,password
1457,222.7916667,0.675,25,17,81,39.62147735,32.19273802,Trusted Data
1458,219.117541,0.237704918,75,17,29,-11.29499473,151.5590193,xss
1459,223.4666667,0.791666667,94,19,95,75.0290146,-134.3345196,dos
1460,219.3552459,0.344262295,63,18,42,-24.00684751,-150.8339894,Trusted Data
1461,219.6995082,0.11,89,10,13,87.5195218,-117.0850281,xss
1462,236.0837168,0.814159292,79,17,92,20.03687372,-38.82935654,Trusted Data
1463,219.8095082,0.557377049,11,16,68,-26.68126939,-48.89586915,Trusted Data
1464,220.3668852,0.745901639,79,11,91,31.64255344,175.7334014,Trusted Data
1465,224.2583333,0.15,76,11,18,42.08430312,-161.6654442,Trusted Data
1466,236.8978761,0.849557522,98,20,96,38.05203113,-16.27064694,password
1467,224.4083333,0.716666667,83,12,86,29.47101127,-23.2354346,dos
1468,221.1127869,0.62295082,43,16,76,-13.58415976,88.62946285,Trusted Data
1469,237.7474336,0.787610619,95,16,89,-85.08445378,30.09090815,xss
1470,221.7357377,0.598360656,43,18,73,-19.1351379,-167.4738778,ddos
1471,225.125,0.625,69,15,75,-18.61723094,112.5633252,Trusted Data
1472,238.5350442,0.725663717,73,17,82,17.76406628,-145.0142866,Trusted Data
1473,222.3340984,0.713114754,95,16,87,-52.64254861,-60.30324299,Trusted Data
1474,225.75,0.233333333,59,13,28,40.95632122,-48.44795899,dos
1475,239.260708,0.132743363,60,19,15,24.59444707,-98.48098479,scanning
1476,239.3934513,0.654867257,43,13,74,-37.98292527,-1.680581581,Trusted Data
1477,225.9833333,0.233333333,28,16,28,13.50240083,32.70510259,dos
1478,226.2166667,0.241666667,80,12,29,72.90125163,153.2372151,Trusted Data
1479,226.4583333,0.166666667,87,10,20,19.73847933,115.0960654,Trusted Data
1480,223.0472131,0.573770492,54,12,70,1.52365617,9.405476128,injection
1481,226.625,0.408333333,93,12,49,12.19362429,72.08977721,Trusted Data
1482,227.0333333,0.291666667,55,19,35,48.56315563,-58.13386657,Trusted Data
1483,227.325,0.741666667,99,10,89,80.12897752,114.4479887,Trusted Data
1484,228.0666667,0.616666667,53,17,74,75.83033984,140.9407044,ransomware
1485,240.0483186,0.637168142,47,20,72,5.775065541,-27.98635387,Trusted Data
1486,223.6209836,0.819672131,31,14,100,-73.06575821,102.0393274,ddos
1487,228.6833333,0.725,47,20,87,83.99469177,167.0433492,Trusted Data
1488,240.6854867,0.327433628,72,11,37,9.999814748,-102.7837563,password
1489,224.4406557,0.11,73,10,12,31.93902128,156.73314,xss
1490,241.0129204,0.247787611,87,19,28,-24.42601757,-26.36595075,Trusted Data
1491,241.260708,0.486725664,16,17,55,9.617752864,-129.481683,backdoor
1492,224.5506557,0.147540984,52,15,18,36.87288324,-134.1658373,password
1493,229.4083333,0.775,44,18,93,47.50219112,110.0067999,Trusted Data
1494,224.6981967,0.68852459,49,19,84,2.481374751,40.96407392,scanning
1495,241.7474336,0.407079646,40,11,46,18.56444471,-82.37363429,dos
1496,225.3867213,0.590163934,93,10,72,27.10114506,84.01783009,xss
1497,242.1545133,0.557522124,25,16,63,-25.11904058,-55.26305829,Trusted Data
1498,225.9768852,0.213114754,69,12,26,-51.4323655,110.0344545,xss
1499,242.7120354,0.619469027,33,11,70,6.305506467,-73.34398235,Trusted Data
1500,226.19,0.450819672,82,16,55,-36.20406067,-167.397116,Trusted Data
1501,226.6408197,0.336065574,53,14,41,-79.30992019,-148.9553021,backdoor
1502,230.1833333,0.666666667,51,10,80,88.07728737,-128.5847107,Trusted Data
1503,243.3315044,0.442477876,14,18,50,-35.51808125,-151.9851233,scanning
1504,230.85,0.11,27,19,10,86.30555058,108.6850379,Trusted Data
1505,243.7739823,0.610619469,14,16,69,-9.661442078,-56.23478722,Trusted Data
1506,226.9768852,0.62295082,97,12,76,-17.91821453,111.9719504,scanning
1507,227.5998361,0.368852459,23,19,45,-69.81351043,-175.1335019,Trusted Data
1508,230.96,0.708333333,71,18,85,82.59039516,138.6065666,password
1509,244.3846018,0.442477876,18,13,50,-53.21471409,-13.02626585,password
1510,231.6683333,0.158333333,87,20,19,21.43057039,16.34417238,Trusted Data
1511,244.8270796,0.672566372,26,14,76,-1.485575741,-47.65134905,Trusted Data
1512,231.8266667,0.291666667,92,12,35,55.47605032,-51.7903295,Trusted Data
1513,227.9686885,0.647540984,72,14,79,-24.19491116,-111.959631,Trusted Data
1514,228.6162295,0.114754098,95,19,14,3.740398943,17.02857199,injection
1515,228.7309836,0.43442623,80,11,53,-71.26437255,130.5716591,Trusted Data
1516,232.1183333,0.5,84,20,60,65.19696311,7.271139306,Trusted Data
1517,245.499646,0.716814159,23,17,81,50.96968452,-105.9427297,Trusted Data
1518,229.1654098,0.401639344,95,11,49,-79.37238454,120.1304562,dos
1519,229.5670492,0.393442623,84,10,48,-80.4845879,-7.323598674,Trusted Data
1520,232.6183333,0.783333333,100,12,94,81.32775598,10.58471791,Trusted Data
1521,233.4016667,0.325,80,11,39,77.97304314,113.9152099,backdoor
1522,233.7266667,0.508333333,63,15,61,87.78755391,140.9572318,Trusted Data
1523,246.2164602,0.460176991,23,16,52,-3.41007388,64.94716481,Trusted Data
1524,246.6766372,0.699115044,33,15,79,-69.47759698,66.7966918,Trusted Data
1525,234.235,0.35,19,15,42,63.3257404,-23.46609092,Trusted Data
1526,229.9604918,0.491803279,77,15,60,-71.37556239,-33.79867649,backdoor
1527,230.4522951,0.549180328,25,14,67,-53.39462228,-112.0647965,Trusted Data
1528,247.3757522,0.185840708,33,16,21,-45.8734261,49.29913114,Trusted Data
1529,247.5615929,0.309734513,60,13,35,-20.03493162,77.11511233,Trusted Data
1530,231.0014754,0.196721311,31,13,24,-39.2589572,-144.5537211,Trusted Data
1531,234.585,0.725,31,17,87,83.17567324,109.3804178,Trusted Data
1532,247.8713274,0.256637168,25,13,29,-72.30522452,-58.41704286,Trusted Data
1533,231.1981967,0.663934426,91,17,81,27.03815896,-128.547905,Trusted Data
1534,235.31,0.816666667,30,18,98,44.82527936,178.9639883,xss
1535,248.1279646,0.17699115,10,11,20,-64.76324051,-167.2087982,Trusted Data
1536,248.3049558,0.247787611,97,11,28,47.68562382,-113.1509496,Trusted Data
1537,248.5527434,0.566371681,72,18,64,78.06053299,-100.538109,dos
1538,231.8621311,0.450819672,37,16,55,13.3038717,99.74867746,Trusted Data
1539,249.119115,0.309734513,35,19,35,19.90789567,-79.88842002,Trusted Data
1540,236.1266667,0.11,57,15,10,73.81836107,32.01889372,Trusted Data
1541,232.3129508,0.12295082,74,20,15,-67.06285045,98.35454226,Trusted Data
1542,249.4288496,0.876106195,61,18,99,12.02858819,-179.2822049,ransomware
1543,232.4359016,0.139344262,88,20,17,-53.54768359,173.3257796,Trusted Data
1544,236.2366667,0.375,51,13,45,30.64670284,153.487901,Trusted Data
1545,236.6116667,0.3,34,14,36,53.27929679,-139.1732996,Trusted Data
1546,236.9116667,0.741666667,43,18,89,42.16216093,57.67698697,Trusted Data
1547,237.6533333,0.825,36,17,99,78.17948508,134.5237517,backdoor
1548,232.5752459,0.237704918,26,12,29,50.52988368,157.576673,Trusted Data
1549,232.8129508,0.516393443,94,14,63,-65.85794684,-66.27694844,backdoor
1550,250.3049558,0.451327434,44,15,51,-49.94125508,73.30394771,dos
1551,233.3293443,0.450819672,47,18,55,43.07663287,-81.03586633,ransomware
1552,238.4783333,0.11,11,11,12,88.55612235,64.7143953,Trusted Data
1553,250.7562832,0.82300885,21,13,93,24.18970849,42.39525985,Trusted Data
1554,233.7801639,0.401639344,42,19,49,68.6534132,-45.25645575,Trusted Data
1555,238.5883333,0.625,18,20,75,75.68948626,-163.3468592,Trusted Data
1556,234.1818033,0.213114754,80,15,26,17.91767731,-51.57537694,Trusted Data
1557,239.2133333,0.733333333,19,10,88,67.87554846,24.07271869,Trusted Data
1558,234.394918,0.786885246,79,13,96,-31.07045639,150.2608381,Trusted Data
1559,251.579292,0.477876106,10,16,54,26.40483127,-30.34903287,Trusted Data
1560,239.9466667,0.383333333,55,11,46,82.8135417,98.01812751,Trusted Data
1561,252.0571681,0.247787611,51,16,28,-24.52512353,138.5327205,Trusted Data
1562,252.3049558,0.11,26,18,10,43.88567606,83.72300077,Trusted Data
1563,252.4149558,0.203539823,80,20,23,42.60686637,-53.2003709,Trusted Data
1564,235.1818033,0.573770492,82,16,70,8.082735071,-6.320652285,Trusted Data
1565,252.6184956,0.628318584,92,19,71,-42.98748666,41.5522888,ddos
1566,240.33,0.11,68,10,11,82.49834045,152.8968265,scanning
1567,240.44,0.508333333,44,19,61,39.59256097,104.9570429,Trusted Data
1568,235.7555738,0.360655738,82,15,44,24.84041989,-8.741501804,Trusted Data
1569,253.2468142,0.185840708,37,17,21,-19.18784743,61.09004164,Trusted Data
1570,253.4326549,0.362831858,41,16,41,67.11344599,-3.726872537,Trusted Data
1571,236.1162295,0.43442623,14,19,53,30.88362284,-172.7617684,Trusted Data
1572,240.9483333,0.2,11,14,24,87.68977363,138.0818941,Trusted Data
1573,236.5506557,0.131147541,70,14,16,-4.462748778,-162.2531345,Trusted Data
1574,236.6818033,0.516393443,83,19,63,-85.29503224,160.984385,password
1575,253.7954867,0.690265487,47,14,78,-63.07380509,77.46784861,Trusted Data
1576,241.1483333,0.516666667,63,18,62,87.43867625,-75.99852743,Trusted Data
1577,254.4857522,0.716814159,53,18,81,0.071497524,99.34184552,backdoor
1578,237.1981967,0.754098361,96,13,92,29.69077891,-150.3953161,Trusted Data
1579,255.2025664,0.840707965,84,14,95,17.6667316,-71.1599783,Trusted Data
1580,241.665,0.641666667,33,14,77,66.72546198,-178.2894291,Trusted Data
1581,242.3066667,0.3,91,15,36,84.31119984,-158.1524624,xss
1582,242.6066667,0.475,62,16,57,76.69093326,-30.16624997,Trusted Data
1583,237.9522951,0.409836066,82,11,50,-40.54465403,16.48896463,scanning
1584,238.3621311,0.360655738,83,15,44,-19.33775179,176.3550194,Trusted Data
1585,243.0816667,0.166666667,34,11,20,47.52859558,-167.8809294,Trusted Data
1586,243.2483333,0.716666667,36,16,86,84.86818026,-9.563143924,Trusted Data
1587,256.0432743,0.663716814,79,20,75,-55.64223476,-20.95959761,ddos
1588,238.7227869,0.147540984,81,16,18,47.19040034,-147.0616718,Trusted Data
1589,238.8703279,0.557377049,29,11,68,-55.96180923,62.21294097,Trusted Data
1590,243.965,0.575,52,15,69,76.69720958,-66.73836298,dos
1591,256.7069912,0.831858407,21,12,94,56.79391966,-66.46757928,Trusted Data
1592,239.4277049,0.327868852,55,10,40,-34.33713154,118.5840437,Trusted Data
1593,239.7555738,0.245901639,21,11,30,-67.46941227,-108.0304294,backdoor
1594,257.5388496,0.238938053,71,18,27,27.46488655,-14.57379772,Trusted Data
1595,244.54,0.641666667,76,18,77,38.98679789,55.98962608,Trusted Data
1596,245.1816667,0.35,57,20,42,88.34170406,37.64492449,Trusted Data
1597,240.0014754,0.442622951,23,16,54,-54.44199232,-75.58552487,dos
1598,257.7777876,0.761061947,87,10,86,-22.04673036,-18.57821367,Trusted Data
1599,240.4440984,0.721311475,20,16,88,-66.17789471,-147.0644851,dos
1600,258.5388496,0.327433628,96,16,37,-33.25089367,-87.71262603,Trusted Data
1601,245.5316667,0.533333333,26,11,64,50.44933333,103.5914591,Trusted Data
1602,241.1654098,0.508196721,50,14,62,-21.57709639,-136.7451488,Trusted Data
1603,258.8662832,0.725663717,85,15,82,-13.50881692,-14.03055326,Trusted Data
1604,241.6736066,0.385245902,55,20,47,-48.14987587,-10.63346378,dos
1605,259.5919469,0.85840708,46,15,97,36.26453556,-156.0527511,Trusted Data
1606,242.0588525,0.426229508,76,19,52,-3.199083556,-117.3160359,Trusted Data
1607,246.065,0.583333333,96,12,70,78.56400672,153.8868093,Trusted Data
1608,242.485082,0.745901639,92,13,91,-31.77407476,-175.9767046,Trusted Data
1609,260.450354,0.238938053,74,20,27,-1.783027206,170.386621,injection
1610,246.6483333,0.525,95,18,63,33.01915248,10.12614585,scanning
1611,260.689292,0.389380531,72,14,44,-20.57464791,-105.5788707,Trusted Data
1612,243.2309836,0.213114754,21,13,26,-62.15789844,-177.0071185,backdoor
1613,247.1733333,0.325,69,20,39,57.94044426,-58.75886317,ransomware
1614,261.0786726,0.522123894,59,14,59,-40.72669758,-9.013297464,Trusted Data
1615,243.4440984,0.131147541,65,20,16,0.921397199,-147.3336042,Trusted Data
1616,243.5752459,0.762295082,54,11,93,33.89518811,-106.9506052,Trusted Data
1617,247.4983333,0.258333333,86,10,31,71.40002273,-114.0244163,password
1618,247.7566667,0.816666667,28,16,98,40.42967186,72.1728526,Trusted Data
1619,261.6007965,0.522123894,77,12,59,-50.57958255,175.3705116,Trusted Data
1620,248.5733333,0.2,96,15,24,64.36980569,159.9712113,Trusted Data
1621,262.1229204,0.530973451,61,18,60,-45.33774217,-141.8090437,Trusted Data
1622,244.337541,0.352459016,50,11,43,-65.8131562,102.5291965,Trusted Data
1623,262.6538938,0.486725664,100,14,55,-26.42962624,-26.41740389,injection
1624,244.69,0.11,45,12,11,-49.44390039,145.2492008,Trusted Data
1625,244.8,0.745901639,16,10,91,20.28654203,-91.00919225,Trusted Data
1626,248.7733333,0.608333333,17,14,73,37.07122314,44.29687619,Trusted Data
1627,263.1406195,0.398230088,54,20,45,-30.84851756,123.2440803,Trusted Data
1628,249.3816667,0.833333333,26,13,100,51.51080551,-100.9859634,Trusted Data
1629,250.215,0.11,59,12,12,67.0844443,101.5384968,Trusted Data
1630,250.325,0.433333333,99,18,52,76.17443677,117.3890891,Trusted Data
1631,245.5459016,0.147540984,77,13,18,-69.24217408,-142.653965,backdoor
1632,263.5388496,0.805309735,11,11,91,66.72359225,-154.2875149,Trusted Data
1633,245.6934426,0.795081967,28,12,97,-72.28395693,-85.28171841,Trusted Data
1634,246.4885246,0.442622951,71,20,54,-62.23002971,-149.4022325,password
1635,264.3441593,0.504424779,89,19,57,4.302295145,153.4702963,Trusted Data
1636,250.7583333,0.525,58,18,63,41.93879543,49.69226561,Trusted Data
1637,264.8485841,0.212389381,27,17,24,11.8889147,-0.527088143,Trusted Data
1638,251.2833333,0.425,74,18,51,58.87890816,-36.9638231,Trusted Data
1639,246.9311475,0.631147541,54,10,77,-65.56179129,-135.6681263,injection
1640,251.7083333,0.11,58,12,12,80.90118249,171.3850715,Trusted Data
1641,251.8183333,0.216666667,54,20,26,70.84605743,127.2822614,Trusted Data
1642,265.0609735,0.336283186,19,14,38,-27.25989544,47.04346625,Trusted Data
1643,265.3972566,0.513274336,88,17,58,-13.13508792,-76.9943922,backdoor
1644,247.5622951,0.147540984,74,19,18,-0.866107308,-113.5936117,Trusted Data
1645,265.910531,0.407079646,40,18,46,-32.16652352,-54.07831024,Trusted Data
1646,247.7098361,0.393442623,41,17,48,-81.95027412,91.46102358,Trusted Data
1647,252.035,0.508333333,18,15,61,84.19449241,-176.8401425,Trusted Data
1648,266.3176106,0.424778761,70,13,48,-29.00116875,-2.956683728,Trusted Data
1649,248.1032787,0.270491803,34,10,33,-57.90316818,-53.1953852,Trusted Data
1650,266.7423894,0.539823009,36,10,61,10.03301314,-97.78618684,Trusted Data
1651,248.3737705,0.147540984,26,15,18,-55.69515693,124.722874,Trusted Data
1652,248.5213115,0.770491803,16,17,94,22.98789171,-118.8307129,backdoor
1653,252.5433333,0.341666667,76,13,41,80.65182809,-166.5992967,Trusted Data
1654,267.2822124,0.761061947,75,12,86,-18.15290882,87.24424676,ransomware
1655,249.2918033,0.418032787,79,13,51,5.573454926,-42.86524932,Trusted Data
1656,268.0432743,0.247787611,10,11,28,-36.71881841,74.75547282,Trusted Data
1657,249.7098361,0.139344262,99,20,17,-43.18412327,-105.5641316,Trusted Data
1658,249.8491803,0.483606557,84,18,59,1.86904211,-169.1506502,scanning
1659,268.2910619,0.345132743,52,10,39,-41.2021818,-35.69645455,Trusted Data
1660,252.885,0.408333333,27,12,49,41.00533025,99.11890136,Trusted Data
1661,268.6361947,0.424778761,42,14,48,-18.42917295,-18.88832768,Trusted Data
1662,253.2933333,0.791666667,41,15,95,83.53379613,139.8632011,Trusted Data
1663,250.3327869,0.581967213,23,17,71,-58.70876358,-91.62729048,Trusted Data
1664,254.085,0.533333333,44,13,64,30.56122474,-2.122980399,Trusted Data
1665,269.0609735,0.566371681,32,19,64,-57.48995671,-163.3127665,ransomware
1666,250.9147541,0.37704918,16,12,46,-68.05176673,140.9989404,password
1667,254.6183333,0.391666667,59,12,47,43.36773484,-60.80869366,ddos
1668,269.6273451,0.194690265,27,15,22,29.09984948,-60.37834371,Trusted Data
1669,269.8220354,0.345132743,76,14,39,33.12882925,-88.87475727,Trusted Data
1670,255.01,0.11,42,17,12,12.13601511,50.03559554,Trusted Data
1671,251.2918033,0.647540984,22,20,79,-67.95438065,171.5976798,injection
1672,255.12,0.633333333,64,18,76,65.77859195,71.13051306,xss
1673,270.1671681,0.11,100,16,12,39.19947408,-132.4759304,Trusted Data
1674,270.2771681,0.548672566,62,11,62,-16.67438223,-3.756668148,scanning
1675,255.7533333,0.416666667,55,13,50,25.38720913,153.3106032,Trusted Data
1676,270.8258407,0.548672566,18,20,62,12.46802664,-61.11687637,Trusted Data
1677,251.9393443,0.12295082,60,10,15,-24.70463633,-101.9496924,Trusted Data
1678,252.0622951,0.11,94,15,11,8.87103857,168.3845418,Trusted Data
1679,256.17,0.158333333,36,19,19,35.1688737,125.3250267,password
1680,256.3283333,0.225,42,15,27,29.11051925,143.8890419,Trusted Data
1681,252.1722951,0.745901639,19,18,91,41.57606451,-18.74989707,Trusted Data
1682,256.5533333,0.45,56,11,54,75.33562299,-70.44998963,Trusted Data
1683,271.3745133,0.150442478,77,10,17,27.1013005,3.679329153,Trusted Data
1684,271.5249558,0.610619469,49,14,69,18.89150808,32.81033337,scanning
1685,252.9181967,0.286885246,16,11,35,17.29792139,-53.61126278,ddos
1686,272.1355752,0.849557522,24,10,96,-63.84619655,-68.80298297,dos
1687,253.205082,0.245901639,20,12,30,3.341675422,151.3391594,Trusted Data
1688,257.0033333,0.508333333,37,18,61,-3.012462478,73.44297202,Trusted Data
1689,253.4509836,0.81147541,87,10,99,10.80160591,-123.968539,Trusted Data
1690,254.262459,0.508196721,66,10,62,-7.829397418,-176.716357,Trusted Data
1691,272.9851327,0.672566372,100,11,76,-29.85111869,-76.28871514,Trusted Data
1692,257.5116667,0.466666667,87,15,56,41.26134883,64.81563812,Trusted Data
1693,273.6576991,0.85840708,99,15,97,13.94605343,-79.9020235,password
1694,254.7706557,0.11,80,17,13,-9.536338641,-159.8587307,Trusted Data
1695,257.9783333,0.708333333,73,11,85,22.84627079,-10.31183183,Trusted Data
1696,254.8806557,0.196721311,20,17,24,11.07998589,-161.5861268,Trusted Data
1697,255.077377,0.81147541,49,20,99,-34.49683159,-2.06842119,Trusted Data
1698,274.5161062,0.628318584,36,11,71,-0.151045907,-50.11715274,backdoor
1699,258.6866667,0.233333333,99,20,28,33.35324667,20.93189059,Trusted Data
1700,258.92,0.383333333,56,18,46,63.7178669,148.2510709,dos
1701,259.3033333,0.125,30,16,15,21.96250072,-50.25258207,injection
1702,255.8888525,0.713114754,29,19,87,20.33910627,-68.04983583,Trusted Data
1703,259.4283333,0.2,63,10,24,32.14026551,-57.83291895,ransomware
1704,259.6283333,0.408333333,41,11,49,23.82972223,138.8592915,Trusted Data
1705,260.0366667,0.816666667,85,14,98,18.74112291,-169.0415934,Trusted Data
1706,260.8533333,0.241666667,21,13,29,59.18075996,63.56470892,Trusted Data
1707,261.095,0.633333333,46,19,76,88.98585875,132.994246,ransomware
1708,275.1444248,0.389380531,32,19,44,-86.22628344,18.1276097,Trusted Data
1709,275.5338053,0.495575221,15,18,56,-64.69386719,-164.5822521,Trusted Data
1710,256.6019672,0.385245902,12,10,47,31.72999949,-57.54199913,Trusted Data
1711,256.9872131,0.68852459,73,20,84,33.92352189,-178.861704,Trusted Data
1712,276.0293805,0.256637168,50,18,29,-88.26224709,128.9596238,Trusted Data
1713,276.2860177,0.318584071,76,10,36,-58.31941448,130.4769848,xss
1714,276.6046018,0.584070796,27,16,66,-73.73274243,174.8602366,Trusted Data
1715,257.6757377,0.360655738,25,16,44,-80.18555758,-26.14444602,Trusted Data
1716,261.7283333,0.725,85,18,87,77.5883298,93.49657577,Trusted Data
1717,277.1886726,0.743362832,51,13,84,-6.219726561,58.03664815,Trusted Data
1718,262.4533333,0.533333333,16,17,64,84.2578439,55.10525123,Trusted Data
1719,258.0363934,0.37704918,44,11,46,-89.46360593,152.0976329,xss
1720,258.4134426,0.590163934,93,16,72,17.67885653,-86.32109376,Trusted Data
1721,277.9320354,0.460176991,86,20,52,12.02448072,7.829980985,Trusted Data
1722,278.3922124,0.796460177,51,14,90,-3.077548067,-42.1887587,Trusted Data
1723,262.9866667,0.725,47,20,87,20.94941303,-12.58690167,Trusted Data
1724,259.0036066,0.303278689,37,17,37,-50.20702529,-58.85193215,Trusted Data
1725,259.3068852,0.172131148,23,17,21,-64.6805789,123.7266954,Trusted Data
1726,259.4790164,0.459016393,69,15,56,4.232470463,-32.80834631,Trusted Data
1727,259.9380328,0.114754098,69,15,14,-52.72320087,29.79281334,Trusted Data
1728,263.7116667,0.383333333,89,11,46,88.41961556,-167.3595952,backdoor
1729,264.095,0.283333333,36,13,34,13.22123924,117.6646054,ransomware
1730,264.3783333,0.175,34,19,21,44.67585694,105.4373812,Trusted Data
1731,260.0527869,0.532786885,58,17,65,-77.87936997,68.05169651,Trusted Data
1732,279.1886726,0.539823009,50,10,61,56.91016883,-60.84939291,scanning
1733,264.5533333,0.216666667,95,19,26,40.32520307,-61.06490547,Trusted Data
1734,279.7284956,0.212389381,17,19,24,-77.48075159,76.05048973,Trusted Data
1735,260.5855738,0.352459016,23,12,43,-73.83291568,-170.8114849,ransomware
1736,264.77,0.408333333,17,10,49,25.82832506,65.38912701,Trusted Data
1737,279.940885,0.247787611,98,12,28,-2.070211136,-112.1173691,dos
1738,280.1886726,0.796460177,41,10,90,-24.45260929,61.56273878,scanning
1739,260.9380328,0.483606557,44,19,59,7.845117611,25.66787778,scanning
1740,261.4216393,0.786885246,45,20,96,-37.96656865,-8.090997421,Trusted Data
1741,265.1783333,0.191666667,62,19,23,17.81152407,-65.58924531,Trusted Data
1742,265.37,0.375,56,12,45,6.799487631,175.4742972,Trusted Data
1743,265.745,0.566666667,33,19,68,7.680917013,32.74430244,ransomware
1744,266.3116667,0.408333333,47,18,49,28.12657227,123.0635474,Trusted Data
1745,280.9851327,0.495575221,46,11,56,-68.191746,105.8480158,Trusted Data
1746,281.480708,0.601769912,29,19,68,-67.10995036,-25.72150539,Trusted Data
1747,262.2085246,0.729508197,16,19,89,28.973386,-93.79425934,Trusted Data
1748,282.0824779,0.185840708,50,11,21,-59.21609637,-98.34875355,Trusted Data
1749,266.72,0.141666667,27,17,17,3.142628295,76.8949967,injection
1750,262.9380328,0.68852459,92,14,84,-87.54986221,-176.4228538,scanning
1751,282.2683186,0.548672566,89,14,62,-42.48561936,-77.78954269,backdoor
1752,282.8169912,0.530973451,82,11,60,-22.89393441,-42.98366347,injection
1753,266.8616667,0.11,82,18,13,83.02197641,33.68587132,xss
1754,266.9716667,0.283333333,38,18,34,-23.4783399,79.50148364,Trusted Data
1755,263.6265574,0.180327869,24,12,22,-53.75276123,43.14686246,scanning
1756,263.8068852,0.254098361,51,19,31,-64.32009174,164.0195298,backdoor
1757,264.0609836,0.475409836,76,11,58,-44.73191985,125.3913774,xss
1758,267.255,0.291666667,91,17,35,-22.83239814,147.8489869,Trusted Data
1759,283.3479646,0.424778761,95,20,48,-71.26705469,137.0324017,Trusted Data
1760,267.5466667,0.425,46,16,51,41.03041614,-94.83986868,Trusted Data
1761,283.7727434,0.123893805,60,11,14,-70.11737767,-11.16257772,Trusted Data
1762,264.5363934,0.172131148,75,18,21,-68.11893363,-136.9041646,Trusted Data
1763,267.9716667,0.791666667,15,17,95,-14.78081359,167.7622006,Trusted Data
1764,283.8966372,0.203539823,90,20,23,-16.04175584,-120.4212219,password
1765,284.100177,0.637168142,30,18,72,-47.08876161,-109.9100639,Trusted Data
1766,268.7633333,0.616666667,19,15,74,21.77627913,162.2619571,Trusted Data
1767,269.38,0.741666667,38,11,89,66.20079123,-99.12722926,backdoor
1768,264.7085246,0.131147541,38,18,16,2.623286788,166.9834066,ransomware
1769,264.8396721,0.221311475,22,11,27,-48.47962914,90.69358582,backdoor
1770,270.1216667,0.691666667,63,17,83,85.4800584,75.53473038,Trusted Data
1771,265.0609836,0.278688525,30,12,34,-18.84948048,171.2890593,Trusted Data
1772,284.7373451,0.371681416,69,20,42,-72.76532247,-46.78539009,injection
1773,265.3396721,0.254098361,66,12,31,28.79811003,-138.4696789,Trusted Data
1774,285.1090265,0.628318584,34,18,71,-24.83930303,-92.44482162,backdoor
1775,270.8133333,0.5,68,10,60,86.8498431,-135.9112041,Trusted Data
1776,265.5937705,0.56557377,45,17,69,-65.46352944,-44.88107711,Trusted Data
1777,266.1593443,0.114754098,80,17,14,-45.62298093,-97.73224136,Trusted Data
1778,266.2740984,0.295081967,86,14,36,24.63516944,-174.0900422,backdoor
1779,271.3133333,0.11,70,20,11,64.83448174,102.454733,Trusted Data
1780,285.7373451,0.380530973,20,13,43,73.05363648,-123.5880136,Trusted Data
1781,266.5691803,0.557377049,35,13,68,-31.19147114,-161.4309216,scanning
1782,271.4233333,0.11,39,11,11,82.94329356,-76.33591333,xss
1783,286.1178761,0.424778761,42,11,48,41.64751739,-43.81563734,backdoor
1784,271.5333333,0.775,98,15,93,68.46337266,-113.4407875,Trusted Data
1785,267.1265574,0.704918033,73,11,86,-3.952247824,143.225755,Trusted Data
1786,286.5426549,0.442477876,92,14,50,16.43060492,61.23582091,Trusted Data
1787,286.9851327,0.831858407,30,12,94,-28.10088639,-4.739786124,Trusted Data
1788,267.8314754,0.18852459,90,11,23,-39.67020613,7.877123899,xss
1789,272.3083333,0.158333333,54,10,19,80.31191971,74.99036757,Trusted Data
1790,272.4666667,0.35,45,14,42,50.42696372,-163.5788197,Trusted Data
1791,268.02,0.11,49,12,10,16.7871831,-34.84545539,Trusted Data
1792,268.13,0.352459016,66,19,43,-11.87333372,83.84869148,Trusted Data
1793,287.8169912,0.725663717,77,10,82,14.48703296,-10.67675757,xss
1794,268.482459,0.360655738,81,19,44,-34.25824325,133.7060503,ddos
1795,268.8431148,0.450819672,30,14,55,-43.4546288,179.4950324,backdoor
1796,288.5426549,0.486725664,87,16,55,-37.98330022,-64.43758978,xss
1797,269.2939344,0.18852459,30,17,23,9.058978969,-75.32953827,dos
1798,269.482459,0.303278689,63,20,37,-13.28593759,-92.14858795,Trusted Data
1799,289.0293805,0.690265487,15,10,78,-21.24948713,-137.7379393,ransomware
1800,272.8166667,0.625,50,12,75,42.03906973,65.59209063,dos
1801,273.4416667,0.65,92,15,78,41.04026174,-9.558532353,Trusted Data
1802,269.7857377,0.614754098,97,13,75,-3.563395206,-15.68473166,Trusted Data
1803,274.0916667,0.616666667,66,16,74,83.51304327,-107.7278633,Trusted Data
