TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,DataCenterID,ts,src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,ssl_version,ssl_cipher,ssl_resumed,ssl_established,ssl_subject,ssl_issuer,http_trans_depth,http_method,http_uri,http_version,http_request_body_len,http_response_body_len,http_status_code,http_user_agent,http_orig_mime_types,http_resp_mime_types,weird_name,weird_addl,weird_notice,label,type
28,15,18,87.31313676414987,-26.356270181249585,5,1556248195,192.168.1.190,36057,80.50.50.100,53,udp,dns,0.373519,53,279,SF,0,1,81,1,307,93.20.13.83.in-addr.arpa,1,12,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
17,11,12,-11.997055452034717,23.940623407082768,4,1556286962,192.168.1.30,47734,192.168.1.190,80,tcp,http,0.002282,167,2980,SF,0,5,435,7,3352,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
23,15,22,89.39378882006844,20.75592051770593,5,1556366837,192.168.1.6,58529,239.255.255.250,1900,udp,-,0.617044,375,0,S0,0,3,459,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
94,18,10,9.576628355575965,-148.68497942064195,3,1554267929,192.168.1.152,57583,192.168.1.190,53,udp,dns,0.00053,0,298,SHR,0,0,0,2,354,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
15,14,25,-45.95646221895328,6.2592237388530805,4,1556262255,192.168.1.190,8274,193.0.9.10,53,udp,dns,0.0,0,0,S0,0,1,84,0,0,167.114.63.173.in-addr.arpa,1,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
23,19,21,-13.69155315601212,75.53362610557514,4,1554273857,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
45,15,18,-64.53568036334778,45.67186761731915,3,1556286500,192.168.1.30,44496,192.168.1.184,21,tcp,-,0.000122,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
67,14,23,10.561091182626996,123.70510828475516,4,1556262158,192.168.1.190,36553,199.253.183.183,53,udp,dns,0.168569,49,377,SF,0,1,77,1,405,253.142.in-addr.arpa,1,43,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
31,14,21,-33.26422514260056,136.65689917658392,3,1556173261,192.168.1.31,59960,192.168.1.190,80,tcp,-,0.326313,301,1920,S2,1920,3,156,2,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
53,10,22,-12.879100207514751,178.16836204050992,3,1554224659,192.168.1.152,1880,192.168.1.152,51782,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
27,14,25,60.05892961550589,-74.34852408399753,5,1556249803,13.52.35.223,49498,192.168.1.194,80,tcp,-,0.0,0,0,SH,0,1,40,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
37,17,13,-64.73894072996804,-109.15843421652154,3,1554243970,192.168.1.250,5353,224.0.0.251,5353,udp,dns,13.184508,448,0,S0,0,4,560,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
65,10,13,12.682534314830349,-28.060339086196308,4,1556130372,192.168.1.30,88,192.168.1.184,88,tcp,-,0.000376,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
83,10,13,-73.26865138006447,-27.24271814713589,3,1554230551,192.168.1.190,42465,192.203.230.10,53,udp,dns,0.012841,0,1097,SHR,0,0,0,1,1125,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,DNS_RR_unknown_type,46,F,0,normal
41,12,12,-33.25391941291726,-34.81871508384515,4,1556248218,192.168.1.190,44055,199.7.83.42,53,udp,dns,0.012245,28,1097,SF,0,1,56,1,1125,(empty),1,2,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
68,10,11,2.37241021967688,-17.22923096414118,5,1556340867,192.168.1.32,59332,52.28.231.150,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
12,15,25,39.90239177008462,-111.4429875175316,5,1556172904,192.168.1.30,38090,18.184.104.180,80,tcp,http,1.604134,521,12183,SF,0,6,841,12,12815,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
15,20,17,63.00467361577938,152.56388077274818,4,1556262133,192.168.1.190,10259,204.61.216.50,53,udp,dns,1.921573,55,723,SF,0,1,83,1,751,95.193.49.160.in-addr.arpa,1,12,3,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
70,10,12,-57.53286157171859,121.58814044911014,3,1556173282,192.168.1.31,52224,52.59.177.21,80,tcp,http,1.410271,284,12183,SF,0,5,552,12,12815,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
33,14,12,76.78704180113041,46.9884352519548,5,1556250126,192.168.1.190,35822,202.12.27.33,53,udp,dns,0.165507,40,1171,SF,0,1,68,1,1199,mozilla.com,1,43,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
41,13,23,-70.11284013550987,162.1509492209994,3,1556262251,192.168.1.190,3,192.5.5.241,3,icmp,-,61.232766,4932,0,OTH,0,9,5184,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
19,13,15,48.636911975358686,-92.36173583909536,5,1556305574,192.168.1.1,56504,192.168.1.195,49391,udp,-,3.207499,5116,0,S0,0,16,5564,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
75,12,23,-5.844646211802328,-124.42167820396594,5,1554222693,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
11,18,21,-31.57624029873098,-57.26401824875572,4,1556021419,192.168.1.31,38137,192.168.1.49,2035,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
37,19,17,-65.62592078581342,141.44506498297773,3,1556249595,234.164.48.194,42393,192.168.1.194,80,tcp,-,0.0,0,0,SH,0,1,40,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
77,17,24,-76.50570735053402,133.91624880207212,3,1556439154,192.168.1.193,49507,192.168.1.33,80,tcp,-,0.000114,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
63,14,18,-81.1638760153931,158.91780086236662,3,1556288971,192.168.1.180,35813,192.168.1.190,53,udp,dns,0.000725,180,293,SF,0,2,236,2,349,1.1.d.b.0.8.8.a.e.d.5.d.a.1.4.5.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa,1,12,3,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
26,14,25,73.42857248123389,88.66196441386859,4,1556296204,192.168.1.180,52641,192.168.1.190,53,udp,dns,0.099723,45,129,SF,0,1,73,1,157,147.196.11.126.in-addr.arpa,1,12,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
40,12,15,13.691115270767938,-29.481172246547487,4,1556331135,192.168.1.195,59319,192.168.1.79,9197,tcp,http,0.015217,207,15586,SF,0,6,459,14,16158,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
56,19,10,53.74683208529624,88.28350526439306,4,1556021422,192.168.1.30,42908,192.168.1.195,514,tcp,-,0.002725,0,0,REJ,0,2,88,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
10,16,11,-13.146362646093507,146.7364610940544,3,1556258308,192.168.1.79,60935,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
35,20,17,86.60897601828688,-100.57845798292418,5,1556332215,192.168.1.79,48109,192.168.1.195,59311,udp,-,0.0,0,0,S0,0,1,350,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
24,12,13,32.12593357624753,-58.001039755714245,5,1556260940,192.168.1.190,35268,203.119.86.101,53,udp,dns,0.024312,53,730,SF,0,1,81,1,758,122.39.17.7.in-addr.arpa,1,12,3,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
55,20,21,62.5183192565988,-11.969662324725787,5,1554302250,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
53,12,13,66.03903240976811,-137.0165051013853,5,1556260858,20.195.104.219,27568,192.168.1.194,80,tcp,-,0.0,0,0,SH,0,1,40,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
60,15,22,74.54411485835274,65.20670398811836,5,1556323698,192.168.1.79,41543,239.255.255.250,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
29,11,12,70.22458730930543,-79.34464285456032,4,1556423399,fe80::e56a:122:ed11:f133,143,ff02::16,0,icmp,-,0.0,0,0,OTH,0,1,96,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
45,19,13,-59.59343440524711,73.02620289809016,3,1556260909,192.168.1.190,13045,194.109.9.100,53,udp,dns,0.31529,41,226,SF,0,1,69,1,254,ns.xs4all.nl,1,1,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
17,13,23,-57.89347339938738,-62.72568119084546,3,1556203780,192.168.1.30,56016,192.168.1.190,80,tcp,-,0.000651,0,0,S1,0,2,112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
95,12,25,64.48009404164605,-87.40858860841894,5,1554290565,192.168.1.79,40895,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
16,13,18,-88.32563521883134,-83.29690803262326,3,1556425640,192.168.1.193,49235,192.168.1.33,4444,tcp,-,0.0,0,0,OTH,0,1,108,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
100,18,12,36.63939133333382,85.86068040184773,4,1554283846,192.168.1.152,53972,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
23,12,25,13.133961540717692,-25.10976493029193,4,1554274840,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
89,11,17,-38.9613603952636,160.50029825063723,3,1554255850,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
56,19,16,-36.38057747397534,-82.98825948913445,3,1556439491,192.168.1.193,49562,192.168.1.33,80,tcp,-,9.6e-05,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
17,10,23,76.15174464519106,126.36540311632484,4,1554291203,192.168.1.152,38285,192.168.1.190,53,udp,dns,4.4e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,28,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
97,16,20,60.03036183136058,56.09473409646836,5,1556286440,192.168.1.31,46414,192.168.1.190,80,tcp,http,0.00164,155,651,SF,0,5,423,5,919,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
39,18,18,-87.37506041905971,134.63526623071022,3,1554313863,192.168.1.152,1880,192.168.1.152,40688,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
87,19,18,-69.2074280435945,-59.6164079972323,3,1556286503,192.168.1.30,39884,192.168.1.190,80,tcp,http,0.002168,170,3042,SF,0,5,438,7,3414,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
77,15,17,-34.62246033837094,72.62528096028333,4,1556427365,192.168.1.33,45381,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,0,0,1,52,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
35,14,14,-50.45799741590165,-63.32947083101854,4,1556364253,192.168.1.195,51330,192.168.1.79,9197,tcp,http,0.031796,276,6549,SF,0,6,528,9,6921,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
72,18,25,-53.13811312569095,152.18186017752794,3,1556203811,192.168.1.30,37828,192.168.1.190,80,tcp,-,0.076708,0,0,S1,0,2,112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
23,11,15,39.49691344037254,-30.08434578759528,4,1556203844,192.168.1.31,35157,192.168.1.1,53,udp,dns,0.003458,58,58,SF,0,1,86,1,86,testphp.vulnweb.com/listproducts.php.hub,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
87,14,10,-35.44628525801761,-121.10351309670688,3,1554306030,fe80::20c:29ff:feee:e07a,135,fe80::a691:b1ff:fe1e:5790,136,icmp,-,0.003771,24,16,OTH,0,1,72,1,64,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
53,16,10,15.777844545364488,-106.68443018763658,5,1556286953,192.168.1.30,49482,192.168.1.1,53,udp,dns,0.006323,80,160,SF,0,2,136,2,216,www.sillychicken.co.nz,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
77,11,12,-49.10437304623032,-48.42311319298847,4,1554233858,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
43,13,23,-77.22833187602019,119.76904866511528,3,1556427432,192.168.1.37,39659,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,1500,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
77,16,15,-81.66073356383016,133.2283675586874,3,1556286728,192.168.1.31,36974,192.168.1.190,80,tcp,http,0.002716,170,2938,SF,0,5,438,7,3310,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
78,17,16,67.55059907140472,-58.69235146422157,5,1556340954,192.168.1.32,37576,192.168.1.195,80,tcp,http,125.194817,2107,3282,RSTR,0,6,2367,7,3574,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
95,15,19,-29.543645659708893,173.5123437976698,3,1554294384,192.168.1.152,53972,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
81,10,23,67.38805108048354,117.9449629604232,5,1556173366,192.168.1.31,35662,192.168.1.190,80,tcp,http,0.013944,482,1919,SF,0,6,802,6,2239,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
22,12,18,-10.834958622490577,-106.95167107480398,4,1556203763,192.168.1.30,44774,192.168.1.184,443,tcp,-,60.907006,0,0,S3,0,2,112,2,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
37,16,14,-85.53607639436984,-119.67125244323654,3,1554260891,192.168.1.152,49565,192.168.1.190,53,udp,dns,0.000501,0,298,SHR,0,0,0,2,354,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
80,13,19,60.29443376144357,-116.31948879675844,5,1556130352,192.168.1.30,86,192.168.1.190,86,tcp,-,0.000174,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
96,15,21,-84.68189794877576,54.98870390068637,4,1554288080,192.168.1.190,49559,192.203.230.10,53,udp,dns,0.019934,0,1097,SHR,0,0,0,1,1125,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,DNS_RR_unknown_type,46,F,0,normal
31,11,19,6.369141305845844,-108.54486401746044,5,1554277938,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
39,14,14,9.69162642552115,-19.465421365933764,4,1556423453,192.168.1.152,5353,224.0.0.251,5353,udp,dns,0.0,0,0,S0,0,1,73,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
99,12,25,-10.983378484275336,-161.66539385493493,3,1556129748,192.168.1.30,26,192.168.1.190,26,tcp,-,0.00154,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
20,12,15,-75.92551855274655,-155.18358275659767,3,1554270274,192.168.1.190,58659,216.239.34.10,53,udp,dns,0.110342,0,84,SHR,0,0,0,1,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
40,12,11,59.421995761387365,-40.365598468547205,5,1554302394,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
97,13,18,-10.270424252074164,-110.0065146194534,5,1554309369,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
82,19,24,-84.18409963337024,-108.84649130378992,3,1556130094,192.168.1.30,60,192.168.1.152,60,tcp,-,0.000359,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
74,10,22,29.68850935927439,-179.23024317808205,5,1554250606,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
19,20,24,87.4831736980914,-52.79636453136237,4,1556173240,192.168.1.31,37046,192.168.1.195,80,tcp,http,0.147125,256,524,SF,0,5,476,4,696,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
43,12,24,-34.69403037777651,-95.88687773858344,4,1556260715,192.168.1.190,59977,65.22.199.1,53,udp,dns,0.018811,50,643,SF,0,1,78,1,671,syddns1.unisys.com.au,1,28,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
12,10,21,68.59152405739968,-146.29094513733858,5,1554251690,192.168.1.152,56724,192.168.1.190,53,udp,dns,4.4e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,28,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
98,17,11,-24.192970264609585,150.5800042918122,3,1556203778,192.168.1.30,54118,192.168.1.190,80,tcp,-,0.000144,0,0,S1,0,2,112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
15,19,23,56.94773737151996,-90.26989609157368,4,1554262402,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
95,12,10,19.2395780888416,176.03893118008148,5,1556340920,192.168.1.32,43712,176.28.50.165,80,tcp,-,3.079702,0,0,S0,0,3,180,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
54,16,12,-74.72557221944066,31.230437032313347,4,1554235300,192.168.1.152,56936,192.168.1.190,53,udp,dns,3.2e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,1,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
24,11,18,-57.15153997319332,130.38627820015626,3,1556262271,192.168.1.190,34612,193.0.14.129,53,udp,dns,1.865046,39,1041,SF,0,1,67,1,1069,ns2.zon.pt,1,28,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
94,15,12,11.67764832291087,92.87792235262935,4,1554251089,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
89,20,12,74.97511057917083,88.75569887498614,5,1556021641,192.168.1.30,42917,192.168.1.49,10243,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
61,13,17,84.35867071291864,108.05302204110104,5,1556364431,192.168.1.195,64293,224.0.0.252,5355,udp,dns,7.3e-05,66,0,S0,0,2,122,0,0,desktop-7q9apbo,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
24,17,22,-42.90259909310605,120.61193801065492,3,1556250235,192.168.1.180,38562,192.168.1.190,53,udp,dns,0.000758,40,318,SF,0,1,68,1,346,arpa.whois-servers.net,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
25,16,10,-66.39889850849869,-126.10488183015198,3,1554308016,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
74,12,19,-25.30473046717489,-66.72277074630084,4,1556130083,192.168.1.30,59,192.168.1.184,59,tcp,-,1e-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
50,18,13,-89.22648449583903,-148.10652676153543,3,1556203855,192.168.1.31,41265,192.168.1.1,53,udp,dns,0.001833,54,54,SF,0,1,82,1,82,testphp.vulnweb.com/listproducts.php,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
34,18,11,37.19921323683195,85.74267079384549,4,1556250052,192.168.1.190,38284,192.112.36.4,53,udp,dns,0.124079,28,1097,SF,0,1,56,1,1125,(empty),1,2,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
47,10,16,14.223498931977744,-108.7701156835902,5,1554268656,192.168.1.152,1880,192.168.1.152,40688,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
27,15,24,-26.59273632511717,130.75186297538556,3,1556258451,192.168.1.190,59052,156.154.65.10,53,udp,dns,0.026885,45,117,SF,0,1,73,1,145,x2.amazonaws.com,1,28,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
30,13,11,28.94162834990749,30.44795174318696,4,1556440638,192.168.1.193,49757,192.168.1.37,8080,tcp,-,7.6e-05,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
78,12,12,76.92088447139864,-75.64832942778644,5,1554242694,192.168.1.152,47793,192.168.1.190,53,udp,dns,4.8e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,1,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
40,15,22,70.6456513994703,96.29598489121116,5,1556423502,192.168.1.180,53328,202.158.214.106,80,tcp,-,0.0,0,0,OTH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
51,15,12,-28.15620098110893,-148.28914673929617,3,1554227732,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
