TaskID,StartTime,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,taskStatus
1337,205.47099173553687,65,12,20,29.032845626018172,-67.82850454485613,Malware Detected (backdoor)
1338,247.48000000000002,52,13,74,-3.5027922186888674,125.56518604901134,Trusted Data
1339,248.22000000000003,61,20,60,-1.430115869646329,108.87544134510097,Trusted Data
1340,205.63628099173522,22,14,29,21.053205506067215,-108.54535553939064,Trusted Data
1341,205.87595041322282,21,15,83,88.59754503443418,-82.03864057622773,Trusted Data
1342,248.82000000000002,13,20,91,24.667104829481488,131.4826131035909,Malware Detected (xss)
1343,188.6748484848482,59,17,51,-14.60442501162099,163.4855271950134,Trusted Data
1344,206.56190082644596,83,14,80,62.02020362990862,81.40547821246082,Trusted Data
1345,207.22305785123936,52,12,48,85.56831513740809,42.23930190240367,Trusted Data
1346,189.06121212121184,87,16,10,32.95066056065723,-151.0082106766513,Trusted Data
1347,189.17121212121182,47,18,42,-67.94929813077059,-81.15137795994228,Trusted Data
1348,189.48939393939364,34,12,82,-22.61992712337228,175.40543149442777,Trusted Data
1349,190.11060606060576,59,17,83,-53.02633310486543,153.86701714366018,Malware Detected (scanning)
1350,249.73000000000002,86,17,11,-27.3286114511615,-171.92073646214484,Trusted Data
1351,249.84000000000003,92,19,17,-6.811668027981213,75.79949135209532,Malware Detected (ddos)
1352,250.01000000000002,69,17,33,19.01716179720782,-116.87013195956041,Trusted Data
1353,250.34000000000003,30,20,67,-74.11936983268666,120.99466894904162,Malware Detected (type)
1354,190.73939393939364,23,17,26,-89.92845444639204,37.57814112174577,Trusted Data
1355,251.01000000000002,80,12,96,39.87605360246505,-170.25100843827096,Trusted Data
1356,207.61975206611538,52,20,69,-5.987274771270108,11.183179293898377,Trusted Data
1357,208.18999999999969,43,17,16,66.45869536363637,175.8856803855614,Trusted Data
1358,208.32223140495836,56,20,11,13.28420079816064,-15.3550676186629,Trusted Data
1359,208.43223140495834,29,19,19,45.36771547256129,-47.63354160595074,Trusted Data
1360,190.93636363636332,14,16,47,-51.811918641015055,98.1063038565008,Trusted Data
1361,191.29242424242392,10,16,39,-83.86941325666639,-84.04960798650713,Malware Detected (injection)
1362,208.58925619834676,23,15,39,31.963721294368113,6.579258121173638,Malware Detected (injection)
1363,191.58787878787845,35,11,45,-79.2764062974644,-11.09032331660373,Trusted Data
1364,191.92878787878755,28,18,10,-68.55177173717536,-122.61035664505422,Trusted Data
1365,251.97000000000003,70,11,15,-29.122410360818883,83.09936097934207,Malware Detected (scanning)
1366,252.12000000000003,71,18,51,-16.45907732811702,115.81832455932931,Malware Detected (dos)
1367,192.03878787878753,60,14,33,4.946382672678567,169.45088691436945,Malware Detected (injection)
1368,192.28878787878753,85,19,99,-89.36379885616692,40.64547530260569,Trusted Data
1369,252.63000000000002,87,11,59,-72.47556346210447,-161.27949331844707,Trusted Data
1370,208.91157024793353,93,12,10,49.1998576398735,-55.23325806056681,Trusted Data
1371,209.0215702479335,96,15,12,-46.44433982507756,157.08623683611194,Malware Detected (password)
1372,209.1315702479335,24,14,87,-73.76041482750648,-101.30287987867594,Trusted Data
1373,209.8505785123963,44,14,44,33.469051472723024,31.534994798637854,Malware Detected (ddos)
1374,253.22000000000003,60,10,12,-72.22746737969344,-160.90112076718188,Trusted Data
1375,253.34000000000003,28,20,62,-82.97536367174541,-11.869120375188345,Malware Detected (injection)
1376,193.03878787878753,86,19,75,-46.84108559230086,136.47461470088933,Trusted Data
1377,210.21421487603268,61,12,28,-71.27461984403264,65.84853557682135,Trusted Data
1378,193.60696969696934,99,13,98,-86.58455675499141,-71.28527046144318,Malware Detected (ddos)
1379,253.96000000000004,63,16,44,1.7371037873215016,115.29457164995193,Malware Detected (dos)
1380,210.44561983471036,37,15,34,52.16858045209344,151.05852714223812,Trusted Data
1381,210.72661157024754,77,11,100,82.5162398613256,73.30596391078944,Trusted Data
1382,211.5530578512393,23,16,45,-10.650750176412174,-1.0904198401602514,Trusted Data
1383,254.40000000000003,92,18,44,-56.385588493844004,150.86578881014856,Trusted Data
1384,254.84000000000003,49,19,78,41.53203208305558,-165.76458595040853,Malware Detected (ddos)
1385,211.92495867768557,21,18,43,45.22860288771432,-142.7220816739975,Trusted Data
1386,212.280330578512,11,17,24,8.368926149930346,72.7268927383013,Trusted Data
1387,194.3493939393936,63,14,68,-48.66009493121097,-119.16856331246584,Malware Detected (dos)
1388,212.47867768595003,55,14,67,61.42750819966233,-17.460936171730083,Trusted Data
1389,194.8645454545451,80,19,11,-70.55160168294293,-45.61099737442356,Trusted Data
1390,255.62000000000003,81,20,66,-16.09005246023007,-168.477142746331,Trusted Data
1391,194.97454545454508,26,16,60,-12.55820022692373,173.91630201555563,Malware Detected (injection)
1392,256.28000000000003,72,19,100,-82.75034871314068,62.896530724405636,Trusted Data
1393,195.42909090909055,35,14,32,-70.38120950657265,-151.49877307773392,Malware Detected (dos)
1394,195.6715151515148,94,13,81,-32.812549573102075,143.22536095856657,Trusted Data
1395,213.0323966942145,23,18,10,-29.576936339539998,-15.248166239017252,Trusted Data
1396,213.14239669421448,28,18,89,64.19459662377076,-68.42430020232874,Malware Detected (ransomware)
1397,257.28000000000003,39,18,65,-65.35820903396392,-29.32331610206893,Trusted Data
1398,213.87793388429714,19,18,65,-8.586131486300076,94.36435139614605,Malware Detected (scanning)
1399,196.28515151515117,84,20,53,-67.4972495644671,-174.0766383610245,Malware Detected (ransomware)
1400,214.41512396694176,70,12,29,14.105946816281815,11.07827740292521,Trusted Data
1401,257.93,31,14,36,-64.73236391696372,-57.98409095573727,Trusted Data
1402,196.68666666666633,21,18,60,-65.42345095920513,-107.04957985936339,Trusted Data
1403,258.29,80,20,27,-33.190262810998654,76.2127102351293,Malware Detected (injection)
1404,258.56,63,20,83,8.258207424525693,92.45566233932112,Malware Detected (password)
1405,214.65479338842937,28,18,19,-20.67025678214908,-118.48310219186763,Malware Detected (backdoor)
1406,259.39,58,18,92,3.5853049522966245,144.14413187547473,Trusted Data
1407,214.81181818181778,64,13,37,67.31544487601062,136.54840608304903,Trusted Data
1408,197.1412121212118,26,14,18,-32.59077035587362,172.70985200508272,Malware Detected (scanning)
1409,215.11760330578474,20,19,17,61.55448530544777,9.433785949477596,Malware Detected (dos)
1410,215.25809917355335,44,18,36,-28.897931122177944,-36.92428444054909,Malware Detected (scanning)
1411,197.27757575757542,96,16,85,-78.93536671388192,109.00104259968396,Trusted Data
1412,215.55561983471037,72,13,30,-8.83646801589154,36.68712774834276,Trusted Data
1413,215.80355371900788,80,15,47,87.67195715691068,15.687847560559533,Trusted Data
1414,216.191983471074,60,20,100,-17.337158454444918,-67.00416153144042,Malware Detected (dos)
1415,260.31,39,12,46,-15.196083892580035,88.18721599452817,Trusted Data
1416,197.92151515151482,85,20,82,57.05445531956599,-89.63096391140056,Malware Detected (ransomware)
1417,217.01842975206574,12,11,81,30.67806949689394,61.1336402144766,Malware Detected (dos)
1418,198.54272727272695,80,19,99,-76.31251798977824,-98.15770978556736,Malware Detected (password)
1419,260.77,69,14,56,14.573224469292839,-160.38159789679378,Malware Detected (scanning)
1420,217.68785123966904,50,15,11,-29.191465055028274,-25.02847291421176,Trusted Data
1421,217.79785123966903,41,12,50,21.18402268618462,9.129023963347095,Trusted Data
1422,261.33,85,19,94,-3.232354744135563,63.05970738913152,Trusted Data
1423,199.29272727272695,38,19,95,-76.78030474718719,-158.86666666697846,Trusted Data
1424,262.27,97,14,36,-82.64924596161758,-116.59092710520478,Trusted Data
1425,218.2110743801649,90,18,14,-6.8317442369458945,-3.3232449764406056,Trusted Data
1426,200.01242424242392,45,19,89,-60.09979761334897,-123.12407598642724,Trusted Data
1427,262.63,97,16,44,-70.03909506578465,-15.486318719989185,Trusted Data
1428,218.32677685950372,38,20,79,-13.294158904053191,-74.9585268145367,Trusted Data
1429,263.07,35,16,28,21.699719258095115,-108.69500855840695,Trusted Data
1430,263.34999999999997,92,19,92,25.070151590357412,113.93393804335176,Trusted Data
1431,218.9796694214872,11,10,20,-54.105675906297385,-57.35805278496406,Trusted Data
1432,219.14495867768554,67,16,46,41.281874096779944,-120.7121446579941,Trusted Data
1433,200.68666666666635,33,10,56,-88.69500760341194,109.56234204785045,Trusted Data
1434,201.1109090909088,82,13,15,-74.76444131401134,-143.0251967188513,Trusted Data
1435,264.27,63,13,38,-6.153002690044389,86.4777821776184,Trusted Data
1436,201.22454545454517,20,11,23,-60.834917157286014,-100.39308829419166,Trusted Data
1437,219.52512396694175,86,13,50,49.866207867985196,-146.71805606908072,Trusted Data
1438,219.9383471074376,58,12,44,77.27060974676795,-144.84506755275243,Malware Detected (injection)
1439,201.3987878787876,41,17,69,-65.16453051506808,81.68742571578258,Malware Detected (backdoor)
1440,264.65,57,12,31,-43.75722156173892,66.55371132025604,Trusted Data
1441,201.92151515151488,70,14,71,-13.986318789277789,-172.57804171605594,Trusted Data
1442,264.96,11,13,87,-49.60094182615213,170.96240902667307,Malware Detected (password)
1443,220.30198347107398,53,18,18,84.59357033036324,-61.10075292598883,Trusted Data
1444,265.83,73,20,67,-12.275728497503081,131.95814582925595,Trusted Data
1445,220.4507438016525,72,17,76,63.63173415797738,84.6981843759263,Malware Detected (dos)
1446,202.45939393939366,38,12,75,-2.721697208226246,-167.41639384379428,Malware Detected (backdoor)
1447,221.07884297520621,39,13,78,53.653702136018836,22.686560728996483,Trusted Data
1448,266.5,37,14,51,59.050279221055575,-170.41459387727375,Trusted Data
1449,267.01,35,17,18,11.776048837707108,172.83929752284007,Malware Detected (backdoor)
1450,221.72347107437977,48,16,27,75.99562735794461,-119.93742776076361,Trusted Data
1451,203.02757575757548,99,18,98,-30.42792485713759,-0.8885092972580821,Malware Detected (xss)
1452,221.94661157024754,18,15,12,-2.0612386542096317,-46.529445336575094,Trusted Data
1453,222.05661157024753,87,17,34,22.24091301066173,-72.12343993591288,Malware Detected (xss)
1454,222.3376033057847,88,15,99,86.87206060186213,145.89116877012015,Malware Detected (ddos)
1455,267.19,72,10,45,36.28616830034704,15.259053502082367,Trusted Data
1456,223.15578512396652,13,15,58,80.61838848105393,2.8721813244870873,Malware Detected (password)
1457,267.64,96,15,76,59.672152576099506,174.19741302355988,Trusted Data
1458,203.76999999999973,31,14,62,-38.92129644635644,-136.6134036676064,Malware Detected (xss)
1459,204.2396969696967,82,15,20,-79.42098871361168,107.15129508807729,Malware Detected (dos)
1460,268.4,93,13,10,32.84016865532436,33.19955677393443,Trusted Data
1461,268.51,22,10,22,-76.52911147322834,-54.24431922216927,Malware Detected (xss)
1462,268.73,83,18,91,53.89581850973548,146.726484156404,Trusted Data
1463,223.63512396694173,32,10,73,52.45530699350235,3.462514143611827,Trusted Data
1464,204.39121212121185,18,16,97,-24.174445005023443,106.41270750034141,Trusted Data
1465,205.12606060606035,48,11,12,-82.81280759886532,156.33278947653685,Trusted Data
1466,269.64000000000004,25,19,13,-66.48116817460337,79.95554311217347,Malware Detected (password)
1467,269.77000000000004,25,20,62,31.607679982620354,173.22384509624965,Malware Detected (dos)
1468,224.2384297520657,27,19,49,52.57963859415497,-62.11934704451872,Trusted Data
1469,224.64338842975167,93,11,56,34.759144490557034,-60.54648384561342,Malware Detected (xss)
1470,205.23606060606033,78,12,90,-31.707477137388246,177.48882675663322,Malware Detected (ddos)
1471,270.39000000000004,84,11,54,12.831386550705076,147.31060375581012,Trusted Data
1472,205.91787878787852,54,12,96,-58.433660652770044,-137.8309609156489,Trusted Data
1473,270.93000000000006,96,15,10,-12.816702469044799,68.81338898626757,Trusted Data
1474,225.10619834710704,45,18,60,41.180557869526524,67.26613306530601,Malware Detected (dos)
1475,225.6020661157021,69,19,12,-12.26509124717154,24.949557444562515,Malware Detected (scanning)
1476,271.0400000000001,96,17,51,-44.0647441419054,-14.637711783028351,Trusted Data
1477,225.71206611570207,82,10,61,35.79981447391681,-11.567706676617462,Malware Detected (dos)
1478,206.64515151515124,56,10,15,-84.37404364411823,-135.35062359087212,Trusted Data
1479,206.75878787878761,87,10,19,-69.95434651526477,-88.77872115147169,Trusted Data
1480,271.55000000000007,97,20,61,-50.52005184245466,57.96034352052379,Malware Detected (injection)
1481,226.21619834710702,90,13,86,72.75603827356949,-140.3450385467758,Trusted Data
1482,272.1600000000001,29,12,11,-45.69778689017211,92.32003758675887,Trusted Data
1483,272.2700000000001,98,13,99,66.81439779260205,116.098266797772,Trusted Data
1484,226.9269421487599,50,10,69,87.4713681733208,-85.21471600388044,Malware Detected (ransomware)
1485,206.90272727272702,49,19,54,-30.97184923697568,-93.47029200640313,Trusted Data
1486,227.4971900826442,10,20,65,63.97803357591121,-102.59187549764309,Malware Detected (ddos)
1487,207.31181818181793,62,18,55,-60.22094842478887,-84.68656212437573,Trusted Data
1488,207.72848484848458,62,10,21,-88.21989289300387,-47.86166499989238,Malware Detected (password)
1489,207.8875757575755,85,12,17,-29.43202856304402,150.64567106428763,Malware Detected (xss)
1490,208.01636363636337,14,14,18,-30.59006868690269,-107.17065989073095,Trusted Data
1491,273.2600000000001,17,10,60,-39.56836384308071,151.0058174277516,Malware Detected (backdoor)
1492,208.152727272727,73,16,94,-69.30918638080581,-145.82741954493753,Malware Detected (password)
1493,273.8600000000001,39,15,21,-64.7576773180409,-174.595548097785,Trusted Data
1494,208.8648484848482,92,19,32,-86.82328995112192,-105.98745135255591,Malware Detected (scanning)
1495,274.0700000000001,37,15,51,-39.76602418206845,137.9689187480875,Malware Detected (dos)
1496,228.03438016528884,37,15,100,52.0751093030415,-138.4823140832814,Malware Detected (xss)
1497,209.10727272727246,37,20,75,-61.74020576365206,1.8357234246659289,Trusted Data
1498,274.5800000000001,81,12,83,-28.94172902593745,-134.75976418751756,Malware Detected (xss)
1499,228.86082644628058,22,17,71,19.648987659422048,-21.223178995338344,Trusted Data
1500,209.67545454545427,92,20,86,-11.854648051265912,-28.53115697870095,Trusted Data
1501,275.4100000000001,66,13,41,-18.760266242861817,93.3684614684318,Malware Detected (backdoor)
1502,275.8200000000001,42,10,84,10.774509563844475,-151.0860719453943,Trusted Data
1503,229.44760330578472,61,13,74,46.230673944388315,-167.18520456533048,Malware Detected (scanning)
1504,210.32696969696943,68,11,67,-23.137103363909787,46.99418383853302,Trusted Data
1505,276.6600000000001,30,11,15,29.905187643113592,115.2301862875899,Trusted Data
1506,210.83454545454518,75,18,28,-64.54902604399649,-162.81031284610927,Malware Detected (scanning)
1507,230.0591735537186,29,15,22,20.52726432828294,-34.63150296631113,Trusted Data
1508,276.81000000000006,93,17,94,27.56734272305522,-142.98541661822688,Malware Detected (password)
1509,211.0466666666664,57,10,43,-37.175336363195655,127.63131108057377,Malware Detected (password)
1510,230.2409917355368,10,14,84,-51.8057000514088,-71.33583736467031,Trusted Data
1511,211.37242424242396,11,17,36,-70.80135165869316,71.2396497554237,Trusted Data
1512,277.75000000000006,53,10,83,46.32768490378672,-167.17604697903167,Trusted Data
1513,230.93520661156984,49,12,82,7.877128563285268,71.47775790572155,Trusted Data
1514,211.64515151515124,16,18,76,-36.682851603560536,1.175280409482525,Malware Detected (injection)
1515,278.58000000000004,44,17,18,-42.81359811192243,111.93771208832527,Trusted Data
1516,231.61289256198307,17,14,21,29.533961306694664,56.97523236328138,Trusted Data
1517,212.2209090909088,23,12,29,-27.11698806707053,167.01265969509637,Trusted Data
1518,212.44060606060577,64,16,91,-11.167820552944804,154.78767671204787,Malware Detected (dos)
1519,278.76000000000005,56,13,82,-62.09339661593492,-177.46386932098815,Trusted Data
1520,231.78644628099133,12,13,18,23.361979484178292,64.29549998385434,Trusted Data
1521,213.1299999999997,54,14,72,-72.88652045802316,-49.664095319748384,Malware Detected (backdoor)
1522,231.93520661156984,28,15,39,61.39394099235895,-130.96524148588185,Trusted Data
1523,232.2575206611566,91,10,66,8.008688294866886,-50.284457123188105,Trusted Data
1524,279.58000000000004,76,10,24,41.590898930114236,105.46635288382828,Trusted Data
1525,232.80297520661114,78,17,46,80.91298202488332,3.7124994370829825,Trusted Data
1526,233.18314049586735,53,13,44,33.841441739142496,-19.386726993248374,Malware Detected (backdoor)
1527,279.82000000000005,88,12,73,-8.56618932981631,-16.851943136748332,Trusted Data
1528,233.54677685950372,43,11,59,81.13196619437073,30.612733762224565,Trusted Data
1529,280.55000000000007,48,20,48,55.166316002272936,133.95553290316298,Trusted Data
1530,213.67545454545424,79,17,20,-68.84464752166448,-116.34311856945286,Trusted Data
1531,234.03438016528884,61,10,54,73.26660194756161,31.98491156573084,Trusted Data
1532,213.8269696969694,71,14,92,-22.92708231024504,-12.812376534191031,Trusted Data
1533,281.0300000000001,57,17,87,19.190953116182257,97.15417225066471,Trusted Data
1534,234.48066115702437,33,18,18,-12.370313776848093,-5.9201678615447975,Malware Detected (xss)
1535,214.5239393939391,88,11,64,-81.84405993069304,30.768944072319528,Trusted Data
1536,234.62942148760288,27,20,44,-36.390815674582285,-16.32739084224437,Trusted Data
1537,281.9000000000001,100,14,65,37.53601753453209,-70.57207496903828,Malware Detected (dos)
1538,234.99305785123926,62,16,75,-2.5300575772429,-43.254377992059375,Trusted Data
1539,215.0087878787876,75,16,76,-22.62927675656863,148.10157136444514,Trusted Data
1540,235.61289256198305,73,16,24,8.725292225749598,-6.679464670554836,Trusted Data
1541,282.55000000000007,12,18,73,-4.208234897591282,135.0553663262317,Trusted Data
1542,235.81123966942107,69,10,67,87.95351145389009,44.5909878577213,Malware Detected (ransomware)
1543,283.2800000000001,41,11,64,12.61875318491279,52.52481381560116,Trusted Data
1544,215.58454545454515,28,20,38,-62.373520166268406,-21.911264179691386,Trusted Data
1545,215.87242424242393,88,12,37,-46.27660774635387,-79.83381283644333,Trusted Data
1546,283.9200000000001,18,13,24,-40.083879941866535,75.1164496396928,Trusted Data
1547,216.15272727272696,83,19,87,-88.20317346736682,-30.88194967439898,Malware Detected (backdoor)
1548,236.36495867768554,21,11,35,13.565518404355302,-86.20804876191384,Trusted Data
1549,216.81181818181787,93,11,61,-55.77958436849858,-162.90931702583472,Malware Detected (backdoor)
1550,284.1600000000001,73,19,68,32.05434979613487,-137.6690232333116,Malware Detected (dos)
1551,284.8400000000001,78,16,63,-60.17901260022202,166.6676908016978,Malware Detected (ransomware)
1552,236.65421487603265,93,16,62,2.4108501302500116,19.19590299236765,Trusted Data
1553,217.2739393939391,100,12,82,-82.59104999860797,-104.54958728201038,Trusted Data
1554,237.16661157024754,88,12,92,75.061853637649,120.19201578758975,Trusted Data
1555,285.4700000000001,29,11,44,-78.41076255469076,-71.97689453572927,Trusted Data
1556,285.9100000000001,72,14,72,-11.972916287177028,63.83031368306831,Trusted Data
1557,237.92694214875993,64,13,12,85.14341800300735,-169.69132343460706,Trusted Data
1558,238.03694214875992,40,20,45,48.96165944308805,-170.2444553520587,Trusted Data
1559,286.6300000000001,60,11,53,30.851252595257463,168.58156335993766,Trusted Data
1560,217.8951515151512,98,12,71,-37.14019338443245,47.262337834464034,Trusted Data
1561,238.4088429752062,21,20,89,0.928042636874622,52.62739033057994,Trusted Data
1562,239.14438016528885,73,10,47,47.82394554405377,23.334998757809814,Trusted Data
1563,218.43303030303,69,17,94,-54.532060893575235,-133.72340348876594,Trusted Data
1564,287.1600000000001,86,16,87,37.815217997440655,1.8689148416784178,Trusted Data
1565,239.53280991735497,49,14,65,-18.831266594380935,74.42989923384019,Malware Detected (ddos)
1566,288.0300000000001,56,11,65,0.8109739462282732,64.32870350889067,Malware Detected (scanning)
1567,219.1451515151512,36,17,18,34.85988929579973,-146.42712807143835,Trusted Data
1568,219.28151515151484,69,19,20,-81.7097378175908,133.7930432208255,Trusted Data
1569,219.43303030303,94,16,45,-36.102832697293955,89.30690662126369,Trusted Data
1570,219.7739393939391,36,14,94,-61.29323120743826,124.04723818269082,Trusted Data
1571,240.0699999999996,78,14,30,39.853535231572664,-16.318455277188775,Trusted Data
1572,288.68000000000006,86,11,33,15.202867711071448,-88.17269746901688,Trusted Data
1573,240.3179338842971,58,13,91,59.06352731139782,-107.51058852282907,Trusted Data
1574,241.0699999999996,36,18,46,64.33227432852459,13.282034590717814,Malware Detected (password)
1575,289.01000000000005,28,11,57,-0.6054020244689866,118.02108064266605,Trusted Data
1576,241.4501652892558,28,17,49,37.16189685539797,8.74566246706371,Trusted Data
1577,289.58000000000004,13,18,89,-14.171163534006112,-18.73937812927332,Malware Detected (backdoor)
1578,220.4860606060603,42,11,75,4.796426292566736,112.90260828963898,Trusted Data
1579,221.05424242424212,85,12,50,-75.08398583644376,-86.99589630605188,Trusted Data
1580,241.85512396694176,82,19,16,85.80895519735884,51.55603069888335,Trusted Data
1581,290.47,13,11,37,36.608223981495115,126.63287636304642,Malware Detected (xss)
1582,290.84000000000003,48,13,26,-25.505105063985994,96.67646804735517,Trusted Data
1583,221.43303030303,51,17,41,-69.70110001627859,-104.98700183871432,Malware Detected (scanning)
1584,241.98735537190043,62,17,69,-24.982871332960457,34.90020717991828,Trusted Data
1585,291.1,74,16,34,20.127890321346555,95.8268698471881,Trusted Data
1586,291.44,27,18,76,-0.8753364350492774,-93.6401774558181,Trusted Data
1587,242.55760330578474,65,15,91,74.55676743162414,120.74976097701403,Malware Detected (ddos)
1588,292.2,81,20,24,67.91854369913847,-170.30536913157923,Trusted Data
1589,243.30966942148723,16,12,64,81.25086855169104,1.4654608738230195,Trusted Data
1590,221.74363636363606,18,20,83,37.826178494663935,-81.79434506319525,Malware Detected (dos)
1591,292.44,37,15,23,53.84747973758613,153.53761563565848,Trusted Data
1592,292.67,15,14,70,22.516299860394383,120.92968630713443,Trusted Data
1593,222.37242424242393,23,17,95,-43.8577645203882,178.3489638728513,Malware Detected (backdoor)
1594,243.83859504132195,83,17,67,0.04890008249974187,69.26049370699519,Trusted Data
1595,293.37,50,19,87,-8.842495322496632,106.29099822414952,Trusted Data
1596,244.39231404958642,89,11,46,60.17109312099677,144.7399562655487,Trusted Data
1597,223.0921212121209,35,15,16,-45.6975149405928,103.74087258570285,Malware Detected (dos)
1598,244.77247933884263,100,13,32,77.74341230898347,-39.74608891907374,Trusted Data
1599,245.03694214875998,31,16,23,26.9115982373022,54.00600980390928,Malware Detected (dos)
1600,245.22702479338807,56,15,28,78.0407165646136,-85.85825087182592,Trusted Data
1601,223.21333333333303,16,12,67,-15.129220897289699,-25.966850949500355,Trusted Data
1602,294.24,56,14,23,89.71563332804573,155.06126144777215,Trusted Data
1603,223.72090909090878,77,16,14,-79.55138481419536,-121.55185465581326,Trusted Data
1604,294.47,53,13,99,24.378226216299623,48.25454395938752,Malware Detected (dos)
1605,223.83090909090876,10,10,47,-80.88604515768168,120.98346109780857,Trusted Data
1606,245.45842975206574,90,19,55,43.22526525836483,-71.44631404978433,Trusted Data
1607,245.9129752066112,24,18,26,69.86690771593524,61.018019231324786,Trusted Data
1608,224.18696969696936,48,16,85,-31.915975674300803,-161.04215043075297,Trusted Data
1609,295.46000000000004,94,10,81,40.621596639517975,147.72676716910325,Malware Detected (injection)
1610,246.12785123966907,21,14,52,18.86948098074261,64.35079927962127,Malware Detected (scanning)
1611,246.55760330578477,71,16,43,73.26023997539284,-103.8229464665344,Trusted Data
1612,224.83090909090876,43,14,47,-14.926927710627766,66.01140203230477,Malware Detected (backdoor)
1613,246.9129752066112,59,13,80,78.4026300618541,75.18212924820799,Malware Detected (ransomware)
1614,225.18696969696936,21,16,41,-75.79213284104613,-16.1242247118453,Trusted Data
1615,296.27000000000004,77,10,10,61.081178231056725,25.152199745241944,Trusted Data
1616,296.38000000000005,95,20,73,42.26225278817691,133.06974095243322,Trusted Data
1617,225.49757575757542,42,16,76,-87.52348778660583,-142.95767450283975,Malware Detected (password)
1618,297.11000000000007,78,15,59,-4.2623435941475805,88.96231199460033,Trusted Data
1619,297.70000000000005,65,19,25,18.173226401556377,116.19477335620024,Trusted Data
1620,247.5741322314046,17,13,98,58.42510623466998,-16.50649746374043,Trusted Data
1621,226.07333333333298,33,19,15,8.580756900898749,-66.3360112342248,Trusted Data
1622,297.95000000000005,72,14,12,87.48966073120192,43.20031634362019,Trusted Data
1623,226.18696969696936,76,14,52,43.2137981827498,-50.86467488079478,Malware Detected (injection)
1624,226.58090909090876,96,10,50,-26.589092062741642,-42.292440172638294,Trusted Data
1625,298.07000000000005,42,10,94,-16.656489738207085,-74.79327620993442,Trusted Data
1626,226.95969696969664,78,15,99,-66.58811769157845,152.6272943136296,Trusted Data
1627,248.3840495867765,11,10,12,-26.603034702585987,-59.376334067237565,Trusted Data
1628,248.4940495867765,28,15,35,54.719734230429225,102.33181737427185,Trusted Data
1629,248.78330578512362,19,19,21,61.83712102907555,99.63246665458507,Trusted Data
1630,299.01000000000005,74,17,33,70.22720210274,-139.79361599956042,Trusted Data
1631,248.95685950413187,65,14,10,48.9783924307186,39.95707438319923,Malware Detected (backdoor)
1632,299.34000000000003,91,14,79,1.2216889179718606,92.75810535477774,Trusted Data
1633,249.06685950413186,92,13,68,26.248212077683746,7.013102438410925,Trusted Data
1634,300.13000000000005,61,15,54,51.91871536071645,148.98407794044067,Malware Detected (password)
1635,227.70969696969664,13,14,91,-86.62605353326389,68.9353113363886,Trusted Data
1636,249.62884297520623,16,12,99,61.383987711669164,-17.272329439602913,Trusted Data
1637,300.6700000000001,63,13,77,75.95523807867949,-158.3236673191568,Trusted Data
1638,228.39909090909057,48,14,94,9.57884830608296,116.56444387437972,Trusted Data
1639,229.1112121212118,27,11,14,-56.3994485291742,134.46423383815602,Malware Detected (injection)
1640,250.44702479338804,59,16,76,61.84307176613032,112.2335810778473,Trusted Data
1641,229.22121212121178,61,19,97,-28.004263760705143,-83.86394001080795,Trusted Data
1642,301.44000000000005,83,12,86,-28.006625041645158,166.81498466989132,Trusted Data
1643,251.07512396694176,27,18,10,72.30336625996335,-142.94861181102496,Malware Detected (backdoor)
1644,251.18512396694175,55,16,46,13.98432572371533,98.05188275454339,Trusted Data
1645,229.95606060606028,37,18,73,-8.426308331413551,-155.3085334583648,Trusted Data
1646,302.30000000000007,31,14,14,-21.36430697940105,86.4614600835161,Trusted Data
1647,302.44000000000005,72,13,55,-79.23980014324383,-100.42844560478429,Trusted Data
1648,251.56528925619796,55,20,11,87.13204148071736,-169.8758573008957,Trusted Data
1649,302.99000000000007,10,15,55,-2.403928533736817,175.61440038183105,Trusted Data
1650,230.5090909090906,78,14,21,-13.014515175132374,-148.94111802838307,Trusted Data
1651,251.67528925619794,68,15,89,-32.43662318769663,12.608294991731668,Trusted Data
1652,230.6681818181815,60,17,53,-82.89421076861939,69.03716017814514,Malware Detected (backdoor)
1653,252.4108264462806,16,18,46,84.58152398744892,163.38362000492572,Trusted Data
1654,303.5400000000001,33,16,66,-16.81103348786067,173.60261666047984,Malware Detected (ransomware)
1655,231.06969696969665,22,18,71,-7.935933672036569,-129.96164491473394,Trusted Data
1656,252.7909917355368,28,11,23,21.82200204693656,7.7306764943658095,Trusted Data
1657,304.2000000000001,70,20,38,-9.350650649850394,178.85726000512227,Trusted Data
1658,252.9810743801649,60,12,78,87.19487188434056,-170.82898625431625,Malware Detected (scanning)
1659,304.5800000000001,83,15,32,-7.457636226510161,130.27758466183695,Trusted Data
1660,304.9000000000001,71,11,56,11.901696536679182,170.1069283836698,Trusted Data
1661,253.62570247933846,13,13,37,-45.70691429548595,-31.203629977646102,Trusted Data
1662,253.9314876033054,73,18,71,77.7080734107081,53.22432504046873,Trusted Data
1663,231.60757575757543,42,15,45,5.8701955908121874,148.99426969532317,Trusted Data
1664,305.4600000000001,16,14,24,34.2206133986856,105.20150073926021,Trusted Data
1665,254.51826446280955,54,12,87,52.28043749205483,32.5420879913184,Malware Detected (ransomware)
1666,305.7000000000001,37,16,45,-9.140416262617705,83.90729245732541,Malware Detected (password)
