,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,DataCenterID,TaskFileSize_binned_small,TaskFileSize_binned_medium,TaskFileSize_binned_large,"UserRegion_(-0.095, 44.832]_(-180.331, -89.98]","UserRegion_(-0.095, 44.832]_(-89.98, 0.0105]","UserRegion_(-0.095, 44.832]_(0.0105, 90.001]","UserRegion_(-0.095, 44.832]_(90.001, 179.992]","UserRegion_(-45.022, -0.095]_(-180.331, -89.98]","UserRegion_(-45.022, -0.095]_(-89.98, 0.0105]","UserRegion_(-45.022, -0.095]_(0.0105, 90.001]","UserRegion_(-45.022, -0.095]_(90.001, 179.992]","UserRegion_(-90.129, -45.022]_(-180.331, -89.98]","UserRegion_(-90.129, -45.022]_(-89.98, 0.0105]","UserRegion_(-90.129, -45.022]_(0.0105, 90.001]","UserRegion_(-90.129, -45.022]_(90.001, 179.992]","UserRegion_(44.832, 89.76]_(-180.331, -89.98]","UserRegion_(44.832, 89.76]_(-89.98, 0.0105]","UserRegion_(44.832, 89.76]_(0.0105, 90.001]","UserRegion_(44.832, 89.76]_(90.001, 179.992]",TaskFileSize_DataCenterID_interaction,FileProcessingTime_Tier
767,38,14,75,57.49511385,-27.15211827,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,114,Tier 1
768,72,19,95,10.50437946,-92.00146555,5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,360,Tier 2
769,24,16,86,47.83230418,56.83433717,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,96,Tier 1
770,72,19,33,32.96135977,-27.7016938,5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,360,Tier 2
771,37,14,33,55.94085617,-71.98171477,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,148,Tier 1
772,61,15,23,66.27292654,-132.5246342,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,305,Tier 2
773,91,10,28,81.41885811,34.23523561,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,455,Tier 2
774,10,13,88,79.7282799,177.5268156,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,40,Tier 1
775,19,11,51,-4.887001043,-63.11178805,4,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,76,Tier 1
776,80,19,91,71.64122614,-162.5186967,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,240,Tier 1
777,32,10,76,-65.94698173,-42.83659869,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,96,Tier 1
778,96,20,84,54.40781314,33.33521573,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,480,Tier 2
779,46,16,99,-88.68028796,105.4611906,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,138,Tier 1
780,62,16,47,-78.88097298,-128.1179051,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,310,Tier 2
781,16,16,67,4.70484828,13.95462076,4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,64,Tier 1
782,52,10,35,-64.02928158,-110.0816494,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,260,Tier 2
783,82,18,53,0.870893896,-50.08377062,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,246,Tier 1
784,24,10,51,-1.575859511,163.2820414,4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,96,Tier 1
785,15,11,34,-82.27488837,165.6662498,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,75,Tier 2
786,68,18,79,35.90316039,2.4292132,5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,340,Tier 2
787,36,13,72,48.48959975,-29.78008685,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,108,Tier 1
788,37,18,91,18.89668948,20.89916624,4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,148,Tier 1
789,27,17,47,77.07630911,104.9610034,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,81,Tier 1
790,38,15,45,-12.54586913,103.3114413,5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,190,Tier 2
791,65,18,54,-64.79243336,-77.31905234,4,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,260,Tier 1
792,43,12,74,-9.659036586,126.4928234,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,129,Tier 1
793,18,11,68,-18.05265338,154.4074369,4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,72,Tier 1
794,68,13,31,-60.32411358,-83.78036885,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,204,Tier 1
795,61,12,99,-20.53876202,-14.29184684,5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,305,Tier 2
796,33,20,57,83.17602724,36.4948618,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,132,Tier 1
797,96,19,40,49.46803379,-171.2372101,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,384,Tier 1
798,75,13,12,-79.88903381,-76.26427489,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,225,Tier 1
799,42,18,93,-67.42035953,-31.89735715,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,126,Tier 1
800,88,10,97,18.57852636,-68.3017253,5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,440,Tier 2
801,13,12,97,-36.80097385,-121.3787094,5,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,65,Tier 2
802,22,18,52,-10.04115274,33.88770021,4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,88,Tier 1
803,56,14,88,-2.059894342,-112.7552014,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,168,Tier 1
804,26,12,59,-26.80764848,20.20164654,4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,104,Tier 1
805,95,13,45,14.42984579,138.7469408,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,475,Tier 2
806,23,13,70,-15.5512356,-122.4882137,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,69,Tier 1
807,30,20,92,69.39347888,55.44835363,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,120,Tier 1
808,70,15,91,-78.64814549,-4.564589956,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,350,Tier 2
809,62,17,79,-15.24290098,-3.48544302,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,186,Tier 1
810,49,11,30,-69.87755751,175.5285634,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,196,Tier 1
811,46,14,17,55.29813345,-98.64993597,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,230,Tier 2
812,33,11,30,-71.51307851,152.2981065,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,132,Tier 1
813,97,10,65,46.28417746,22.81199434,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,388,Tier 1
814,31,18,35,62.43962664,-55.06451281,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,93,Tier 1
815,23,19,88,-84.50389942,167.0877718,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,115,Tier 2
816,17,19,21,73.04499472,-116.6359498,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,85,Tier 2
817,47,12,14,80.61151741,-2.832259518,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,188,Tier 1
818,80,13,67,-6.705362859,176.5657262,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,240,Tier 1
819,72,10,99,42.08379887,-121.0987047,5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,360,Tier 2
820,65,12,96,-86.71992388,176.4719373,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,195,Tier 1
821,34,10,27,-73.95229996,100.7587946,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,102,Tier 1
822,84,20,53,39.9336915,44.2674224,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,420,Tier 2
823,30,18,10,64.87793619,146.4102428,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,90,Tier 1
824,83,17,87,58.59117628,-173.6686987,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,332,Tier 1
825,50,20,41,19.78333281,125.4692294,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,250,Tier 2
826,14,12,50,24.01221542,-131.3856513,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70,Tier 2
827,28,11,19,-73.4586909,-88.3364188,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,140,Tier 2
828,43,13,47,-36.71900473,138.8939077,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,129,Tier 1
829,70,17,49,-32.50942413,142.07526,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,280,Tier 1
830,53,12,58,-62.91078756,-162.9186748,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,159,Tier 1
831,58,18,31,62.69505309,-158.7732328,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,290,Tier 2
832,50,20,98,59.52542391,-82.89103079,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,200,Tier 1
833,75,18,27,-55.6209349,105.8241205,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,225,Tier 1
834,75,11,14,-25.69741894,3.572946644,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,225,Tier 1
835,49,13,40,-4.944630536,131.2101272,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,196,Tier 1
836,27,15,53,-27.31231279,148.9774138,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,81,Tier 1
837,22,18,75,-25.26319166,-110.9744831,5,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,110,Tier 2
838,79,17,80,-9.260213692,-60.47879334,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,316,Tier 1
839,99,20,44,-9.368389687,160.4096605,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,297,Tier 1
840,76,12,50,-13.97635594,22.17920399,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,304,Tier 1
841,96,17,33,-20.06610055,31.94055582,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,288,Tier 1
842,64,14,22,-47.1141412,95.59636137,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,192,Tier 1
843,96,20,88,-33.89359895,91.53689336,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,480,Tier 2
844,83,13,52,-70.73472016,-155.6585174,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,332,Tier 1
845,48,14,79,-45.54393875,-147.3096751,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,144,Tier 1
846,37,13,16,-51.48530946,-93.37061214,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,111,Tier 1
847,28,16,94,28.57263614,142.5683768,5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,140,Tier 2
848,31,20,30,1.566814984,59.4212327,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,93,Tier 1
849,66,12,18,1.68774545,-141.0640988,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,198,Tier 1
850,75,19,77,33.802686,131.2870963,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,375,Tier 2
851,13,17,23,-14.96851052,154.1597319,5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,65,Tier 2
852,68,15,84,51.76137243,-98.69820076,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,272,Tier 1
853,37,13,23,82.36704628,-49.80551724,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,185,Tier 2
854,43,17,48,-31.42162451,143.6927383,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,129,Tier 1
855,44,14,13,79.83696406,109.8982578,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,220,Tier 2
856,13,12,97,-33.08986178,-35.36661554,4,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,52,Tier 1
857,24,19,87,88.84021522,77.22533148,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,72,Tier 1
858,76,15,22,-63.91679157,-85.69445608,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,228,Tier 1
859,72,20,65,-65.86457626,-54.6027383,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,360,Tier 2
860,89,15,59,-88.30503845,-110.5453248,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,356,Tier 1
861,82,12,76,85.74151876,11.05345737,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,410,Tier 2
862,92,20,95,-2.03340972,15.44765728,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,368,Tier 1
863,33,13,89,7.574582411,-65.42990831,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,99,Tier 1
864,14,11,59,17.77086748,-115.9779651,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70,Tier 2
865,99,12,79,-60.18310589,97.06194549,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,396,Tier 1
866,96,15,58,73.05192347,-59.50267338,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,288,Tier 1
867,45,16,15,61.62786249,-100.271088,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,135,Tier 1
868,37,20,50,-48.23030895,-37.53573724,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,185,Tier 2
869,90,10,49,29.65402462,-177.3996866,4,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,360,Tier 1
870,69,11,12,63.74580698,-91.54355272,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,207,Tier 1
871,32,15,17,71.47398343,-149.5648502,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,96,Tier 1
872,33,12,88,-71.20497056,3.306422404,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,99,Tier 1
873,93,20,89,-53.21700314,92.88585429,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,465,Tier 2
874,45,18,29,-57.04190512,33.5005979,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,225,Tier 2
875,53,19,45,-28.01154596,60.37367671,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,212,Tier 1
876,64,17,13,63.41986314,72.7505708,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,192,Tier 1
877,85,19,34,3.636239535,-6.579440872,5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,425,Tier 2
878,96,13,61,53.17986413,-22.87202459,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,384,Tier 1
879,96,10,33,-88.63903339,101.9863382,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,480,Tier 2
880,27,12,18,-71.59842743,-43.10093191,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,135,Tier 2
881,21,10,57,-69.27992173,-144.7994366,4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,84,Tier 1
882,71,11,46,12.37778074,-116.9287446,4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,284,Tier 1
883,33,12,70,-1.520609856,106.8993595,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,99,Tier 1
884,84,10,72,37.99536787,112.90344,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,336,Tier 1
885,48,18,76,69.21771596,-78.75463493,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,144,Tier 1
886,58,10,93,66.23565091,-103.8495158,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,290,Tier 2
887,91,20,50,59.08241448,164.062501,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,364,Tier 1
888,40,12,34,74.83003698,73.7874548,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,160,Tier 1
889,31,10,41,78.8998034,50.61228572,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,93,Tier 1
890,29,16,20,-24.12948087,-163.7705512,4,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,116,Tier 1
891,75,19,35,7.304169977,42.99442991,4,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,300,Tier 1
892,96,12,75,9.291997454,-12.52965623,5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,480,Tier 2
893,30,18,23,-33.93461821,167.9335787,4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,120,Tier 1
894,92,20,62,-68.34011741,137.3982649,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,276,Tier 1
895,96,15,69,-8.443278694,-34.71534558,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,384,Tier 1
896,10,12,92,41.14220479,23.93927774,5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,50,Tier 2
897,16,14,67,-77.99793029,171.066109,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,48,Tier 1
898,45,10,56,9.636858466,-106.3589057,4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,180,Tier 1
899,39,14,27,18.05226685,-22.55575235,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,156,Tier 1
900,50,18,63,-55.69289115,-141.0337363,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,250,Tier 2
901,38,19,28,72.67728512,120.6287507,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,152,Tier 1
902,95,15,38,3.169770795,-5.022036024,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,285,Tier 1
903,52,20,11,79.00317628,-85.75135752,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,260,Tier 2
904,99,19,39,81.18816129,133.1479328,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,495,Tier 2
905,24,16,13,50.27796231,-54.74397689,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,96,Tier 1
906,85,13,41,-11.18436992,-130.4837237,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,340,Tier 1
907,46,11,52,-13.04841814,-82.38400722,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,138,Tier 1
908,29,20,25,5.608900771,-119.2760491,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,145,Tier 2
909,27,11,12,85.95852136,-151.7509491,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,108,Tier 1
910,100,19,36,-69.43564037,-104.4309596,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,400,Tier 1
911,87,10,24,73.16617088,-148.1929126,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,261,Tier 1
912,69,11,24,64.20041351,92.36682902,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,276,Tier 1
913,73,12,36,-84.85897693,-144.8663997,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,292,Tier 1
914,70,15,22,-79.81344594,-169.035378,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,280,Tier 1
915,15,13,40,82.60145844,102.7777463,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,45,Tier 1
916,87,18,69,79.15050059,-101.258467,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,435,Tier 2
917,99,11,18,-23.67498145,146.9119939,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,396,Tier 1
918,82,10,12,-41.88760289,-146.7739414,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,328,Tier 1
919,79,13,73,58.04954904,-40.61471517,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,316,Tier 1
920,21,13,48,-14.94715124,-84.90892501,3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,63,Tier 1
921,73,12,27,-37.18862868,-161.5765052,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,292,Tier 1
922,90,13,96,29.97538643,72.70769262,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,270,Tier 1
923,51,18,59,26.97040663,165.0914671,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,204,Tier 1
924,32,19,23,-38.14570342,140.1017206,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,96,Tier 1
925,30,14,21,-84.78420062,-151.2171439,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,90,Tier 1
926,20,19,81,54.00571321,14.65431275,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,100,Tier 2
927,50,17,77,-53.69884803,-88.22692238,4,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,200,Tier 1
928,58,10,24,2.846424507,162.7941932,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,174,Tier 1
929,58,10,10,-45.79358193,85.27514128,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,174,Tier 1
930,99,17,17,23.23484703,167.1092835,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,495,Tier 2
931,67,15,85,59.72277006,145.6718876,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,268,Tier 1
932,76,17,96,-37.29399118,87.23465,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,304,Tier 1
933,75,10,48,-63.12993476,-65.52586204,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,225,Tier 1
934,30,19,52,-8.758320717,55.51717294,5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,150,Tier 2
935,20,17,77,-86.17909496,173.9278992,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,80,Tier 1
936,72,18,76,-26.99923015,-35.39591404,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,216,Tier 1
937,46,19,32,-20.87826679,111.5790441,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,184,Tier 1
938,51,13,80,-67.52714717,-44.67175051,4,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,204,Tier 1
939,39,18,56,-84.21028852,-49.36310841,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,195,Tier 2
940,49,16,58,69.01454834,-83.44006542,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,196,Tier 1
941,23,20,84,8.910285114,6.544321045,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,69,Tier 1
942,65,16,24,-79.3987206,-140.5901656,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,260,Tier 1
943,42,17,71,81.18910193,-61.75328828,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,168,Tier 1
944,87,11,90,42.17577885,71.2225351,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,435,Tier 2
945,82,19,78,-74.25347282,115.0810666,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,328,Tier 1
946,88,20,11,25.06745385,84.86854518,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,440,Tier 2
947,40,10,99,-67.04994468,114.0280731,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,120,Tier 1
948,55,15,13,29.03673552,134.8874928,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,165,Tier 1
949,22,15,83,87.94354029,-170.4305621,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,88,Tier 1
950,48,12,61,52.90041992,-163.5322336,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,192,Tier 1
951,82,20,46,-80.10551156,110.969211,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,410,Tier 2
952,61,13,71,-15.01994446,144.9929526,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,183,Tier 1
953,98,17,68,-33.72007441,31.25379789,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,392,Tier 1
954,91,15,91,15.9569047,-163.8440062,4,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,364,Tier 1
955,57,20,89,65.46405844,29.51304614,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,285,Tier 2
956,83,18,82,-44.11525581,167.2705009,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,249,Tier 1
957,35,20,96,-33.28266354,6.263101546,4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,140,Tier 1
958,24,10,87,74.16926346,-80.46872203,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,96,Tier 1
959,67,16,72,-25.01953942,-137.1262889,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,335,Tier 2
960,45,15,89,-89.31581757,153.0010951,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,135,Tier 1
