TaskID,TaskFileSize,TaskOutputFileSize,TaskFileLength,CpuTime,TotalLength,UserLatitude,UserLongitude,DataCenterID,VmID
1698,26,18,11,3.92,98,-85.34876755,7.664814516,3,11
1699,21,19,10,5.232453192,100,-67.91647704,-65.46698004,3,8
1700,20,15,24,4,52,-41.62427312,21.83609553,4,5
1701,55,16,15,3.253128991,95,61.46459626,-75.16291362,5,13
1702,63,15,15,5.846153846,76,16.24081905,-10.06022985,4,5
1703,95,13,19,2.533333333,38,-32.50935482,70.19018132,4,6
1704,54,16,19,7.307692308,95,-64.11835657,-148.3941504,3,5
1705,91,13,16,3.666666667,55,-58.68218452,-99.37631182,3,6
1706,19,12,10,4.319494324,83,-7.670942732,5.265400418,4,8
1707,80,18,17,1.72,43,52.53319767,-24.77904262,5,11
1708,11,18,10,3.56,89,-34.20654137,143.1018125,3,11
1709,95,15,16,1.88034188,17,58.98330205,60.2816584,5,3
1710,95,17,21,3.153846154,41,42.64688944,144.2553264,5,5
1711,74,16,16,4.614005602,79,19.80349112,157.9653273,4,7
1712,31,13,17,1.696969697,16,65.62374652,-101.3021712,5,3
1713,41,19,19,3.461538462,45,-80.38395799,2.646676408,3,5
1714,98,16,15,1.44,36,-75.0569484,50.86649872,3,11
1715,46,14,14,0.8,20,-54.96865876,-82.86015525,3,11
1716,10,18,18,7.615384615,99,-57.05326045,52.30135229,4,5
1717,70,18,24,1.8,27,44.17845026,-46.60410161,5,6
1718,90,19,25,1.025185185,28,68.12281029,119.5767266,5,12
1719,57,19,16,1.466666667,22,67.23883177,-67.86567209,4,6
1720,27,10,13,3.442962963,93,-67.88924705,46.56057772,4,12
1721,71,15,15,3.825770308,81,51.14492068,-129.916402,5,9
1722,67,19,23,3,39,59.27779124,15.03631024,4,5
1723,48,14,25,4.185994398,88,-9.296733005,122.0283587,3,9
1724,90,13,23,2.846153846,37,-25.32612617,-74.74740873,5,5
1725,77,14,22,2.72,68,2.846002749,30.8232133,4,11
1726,31,11,14,5.769230769,75,-10.81571546,-63.06987734,4,5
1727,66,10,23,3.688888889,100,-17.71387798,-91.07087032,3,12
1728,77,19,21,3.442706511,80,29.86034869,-111.1590049,5,10
1729,49,12,25,4.384615385,57,-55.15537697,110.3638016,3,5
1730,93,16,12,4.461538462,58,-43.146015,174.8784125,3,5
1731,79,20,24,1.466666667,22,65.12279985,154.8838077,5,6
1732,41,16,14,3.73557423,64,80.84973831,170.6089398,4,7
1733,58,19,13,0.96,24,41.52344053,-115.1349845,4,11
1734,100,19,10,2.112592593,58,60.21184989,96.70103021,4,12
1735,55,10,18,5.307692308,69,-59.32763249,-0.455506481,4,5
1736,54,17,19,3.4,51,66.08702838,-94.30601245,5,6
1737,27,10,10,3.24,81,35.77460891,-116.6994603,4,11
1738,49,16,25,4.769230769,62,-15.26825626,36.44282449,4,5
1739,99,20,20,0.733333333,11,-36.9143641,-111.4867712,3,6
1740,92,12,18,4.349019608,92,88.969172,-168.9689788,5,9
1741,65,17,22,0.64,16,-29.1765439,-133.4376963,3,11
1742,50,13,23,4.615384615,60,-43.13144397,150.3008928,3,5
1743,19,11,23,1.32,33,-74.89976625,142.7598249,3,11
1744,95,15,21,1.8,45,-14.12493633,111.5496426,4,11
1745,43,16,15,4.769230769,62,-55.13375007,-159.422213,3,5
1746,62,18,12,4.40952381,93,-74.43167246,-4.56892183,3,9
1747,70,20,25,2,50,-85.59101413,115.644259,3,11
1748,62,12,15,7.307692308,95,29.36589307,-43.8865488,5,5
1749,56,20,14,3.24,81,44.9940813,20.77093287,4,11
1750,29,20,22,1.2,18,30.49552771,-51.41378247,5,6
1751,87,10,11,3.34483908,77,-24.75596518,-155.1826744,3,10
1752,43,13,22,1.974025974,14,8.073612129,33.17989241,4,2
1753,15,11,23,6,78,88.646809,138.1877656,5,5
1754,27,19,19,1.96,49,70.06414408,1.137336137,4,11
1755,38,15,21,5.073389356,87,-44.44138611,-29.22676948,4,7
1756,83,12,15,1.613333333,44,-2.354889966,-8.875151619,5,12
1757,22,12,21,2.272727273,25,-13.23815125,17.15729867,4,4
1758,39,16,17,3.64,91,-81.97231456,151.0866105,3,11
1759,16,13,15,4.538461538,59,75.46264459,-1.148919964,5,5
1760,21,11,13,3.6,54,-53.14865971,-60.10830766,3,6
1761,42,10,17,5.538461538,72,-66.34571166,71.04350461,3,5
1762,77,10,14,4.794692614,92,-27.07018698,14.85373136,4,8
1763,96,10,14,0.48,12,54.62018427,-20.2582288,5,11
1764,14,17,25,1,25,-5.923473289,139.0578542,3,11
1765,77,18,22,2.04,51,27.74420547,129.261752,5,11
1766,77,13,25,1,11,-5.168935672,-157.3537884,3,4
1767,84,13,12,3.44,86,19.97325551,21.51138348,4,11
1768,16,16,19,4.461538462,58,63.60640782,96.22081725,4,5
1769,83,17,19,5.833613445,100,35.40674964,23.70733192,4,7
1770,40,12,10,7.230769231,94,41.25552083,170.3437694,5,5
1771,98,20,12,3.264533844,95,88.16622916,125.9739591,5,13
1772,28,10,10,1,15,-23.70624758,84.7302093,4,6
1773,55,17,12,3.728851541,79,58.64023504,102.4990175,5,9
1774,50,20,16,2.615384615,34,-66.81816815,-178.3496448,3,5
1775,17,18,19,6.076923077,79,78.66489629,-39.1355226,5,5
1776,63,19,19,1.24,31,9.502503412,-0.531744881,4,11
1777,34,14,20,2.346778711,40,35.3977416,6.175770198,4,7
1778,52,11,22,3.92,98,-80.6080857,104.9159106,3,11
1779,68,17,18,5.538461538,72,8.03973311,159.3407882,5,5
1780,29,20,16,4.547338936,96,42.35555642,-46.70782179,5,9
1781,60,19,18,2.692307692,35,-42.79749619,51.71105727,4,5
1782,55,10,16,2.56,64,-5.827440064,-83.89357366,5,11
1783,82,17,15,1.266666667,19,65.3076215,71.28844644,5,6
1784,81,20,11,1.333333333,12,80.91819713,128.42758,5,3
1785,70,11,15,2.283229814,53,61.54844823,-110.0155108,5,10
1786,46,11,17,5.769230769,75,20.39123858,-139.2940961,5,5
1787,95,11,20,0.48,12,51.45375022,127.9913888,5,11
1788,27,13,10,2.52,63,50.6705913,84.77158967,4,11
1789,17,13,15,3.003361345,64,81.42181397,78.06202092,4,9
1790,69,19,11,3,39,14.36735088,-31.60143311,4,5
1791,95,17,16,3.692307692,48,-15.85651987,45.48031471,4,5
1792,34,20,12,2.4,36,12.19551179,-20.51544598,4,6
1793,90,17,10,1.24,31,60.9297446,-157.4392655,5,11
1794,71,19,17,3.16,79,33.53791834,-85.50001968,5,11
1795,42,20,12,2.466666667,37,14.35263019,134.5487744,3,6
1796,48,10,16,4.384615385,57,-79.87621966,145.0922644,3,5
1797,96,14,25,3.44648828,79,18.3806049,-121.4240932,5,10
1798,91,20,15,2.68,67,-31.40027443,78.84961063,3,11
1799,26,18,24,4,52,73.92130134,158.3818728,4,5
1800,37,14,24,1,15,-47.31015875,-70.19084497,3,6
1801,93,16,25,3.307692308,43,62.61706261,2.375149544,5,5
1802,12,12,10,0.943859649,18,-63.22845477,-145.962817,3,8
1803,17,13,20,0.733333333,11,-11.02627871,103.5668183,4,6
1804,94,18,20,1.72,43,-60.39407255,135.2680454,3,11
1805,78,13,12,2.478431373,43,-15.52947444,-100.1649451,3,7
1806,13,13,20,2.846153846,37,10.89498493,86.05619622,4,5
1807,70,15,14,1.518518519,41,70.74893608,146.8272936,5,12
1808,16,19,11,2.133333333,32,26.00049769,-73.69558103,4,6
1809,18,17,24,4.307692308,56,34.78535767,-64.48703974,4,5
1810,70,12,16,5.519327731,94,57.18381907,56.56501557,5,7
1811,45,12,17,3,75,-39.95640584,-179.6813869,3,11
1812,56,16,14,2.72027972,30,47.07067029,-124.786228,5,4
1813,98,14,21,1.842823843,13,20.57706305,113.5542742,5,2
1814,70,14,13,1.949494949,18,-19.68054405,-9.85576645,4,3
1815,52,15,23,5.769230769,75,-80.88424478,-72.77812937,3,5
1816,58,14,17,2.44,61,41.74383774,-142.7585388,5,11
1817,22,12,18,3.285714286,56,-58.38400329,56.53158569,3,7
1818,74,20,21,0.8,20,18.13650239,-125.913076,5,11
1819,25,19,25,1.823529412,31,-84.00030366,72.18015523,3,7
1820,40,18,24,2.923076923,38,-12.7802741,23.61399179,4,5
1821,81,11,23,2,54,35.72453622,-120.4121971,5,12
1822,83,14,12,3.165914787,61,-6.507794735,14.51419025,4,8
1823,11,11,20,2.125541126,15,34.53474745,76.87474682,4,2
1824,89,14,20,0.84,21,-69.18359942,-125.6570312,3,11
1825,91,12,17,7.307692308,95,87.04012273,155.1738548,5,5
1826,36,12,13,3.774789916,65,17.19048686,125.5797226,4,7
1827,66,15,10,1.2,30,-78.04754157,-21.29053211,3,11
1828,88,11,12,3.4,85,38.58949753,-37.58949592,5,11
1829,14,20,10,4.538461538,59,-75.71031032,125.0970467,3,5
1830,82,11,15,2.305322129,40,57.9227677,-60.18032875,5,7
1831,18,15,18,1.617931034,47,55.71434392,163.2699418,4,13
1832,13,10,10,1.4,21,-87.47328534,-35.05547877,3,6
1833,53,10,23,2.153846154,28,-88.9825116,-140.91301,3,5
1834,77,12,19,3.619047619,62,-18.33403447,159.4422746,3,7
1835,32,11,23,4.230769231,55,43.58046338,137.8635598,4,5
1836,52,13,25,1.92,48,11.18190192,-162.3189156,3,11
1837,85,15,10,4.538461538,59,-64.64526565,71.49234894,3,5
1838,59,20,17,3.16,79,62.32202571,165.7535125,5,11
1839,59,16,25,3.971988796,84,52.93968449,161.2188949,5,9
1840,22,19,10,4.076923077,53,-85.5944987,-87.10487514,3,5
1841,92,11,23,2.56,64,76.86904419,-112.4729465,5,11
1842,17,16,10,1.333333333,12,52.20640616,-160.4163396,4,3
1843,94,15,25,1.466666667,22,-15.33429539,-28.55090786,4,6
1844,85,18,21,7.538461538,98,-41.8711878,-35.1303094,4,5
1845,38,20,20,3.588235294,61,-22.16061007,179.6459995,3,7
1846,11,14,17,3.16,79,-66.8867905,168.7885238,3,11
1847,89,19,25,1.977591036,34,11.66526394,-143.4365717,5,7
1848,67,11,20,2.727272727,30,16.86442649,-26.72106491,4,4
1849,30,12,14,1.466666667,22,83.01349049,12.58793484,5,6
1850,86,20,17,7.538461538,98,-11.95775654,153.0198959,3,5
1851,37,20,12,4.350140056,92,76.45795617,-51.57981088,5,9
1852,17,13,25,2.238518519,61,1.909931938,-34.38733841,4,12
1853,16,11,15,1.04,26,24.50389165,-58.29861514,4,11
1854,71,12,20,3.392592593,92,27.15056978,-125.451559,5,12
1855,64,15,23,4.129971989,87,83.95575666,-31.24548187,5,9
1856,13,18,23,2.307692308,30,3.585260215,148.1937996,3,5
1857,51,16,11,3.615384615,47,69.56498129,-89.53621759,5,5
1858,49,15,23,3.52,88,-79.63365797,48.60895135,3,11
1859,68,12,21,6.076923077,79,54.82474992,107.5952443,4,5
1860,41,10,15,5.212030075,100,67.35945404,129.8290547,4,8
1861,45,10,16,3.123703704,90,-64.6881766,51.43704404,3,13
1862,79,15,23,7.615384615,99,-62.81709239,164.5470815,3,5
1863,71,13,24,3.32605042,57,-22.98017455,175.1813271,3,7
1864,83,18,12,3.99716042,92,19.99077479,-37.97070957,5,10
1865,37,15,19,3.518518519,95,-66.06889207,20.73902514,4,12
1866,51,20,22,1.487179487,14,-57.66077937,120.0146266,3,3
1867,89,13,12,3.461538462,45,16.7706051,-170.4143976,5,5
1868,100,12,15,1.909090909,21,-58.00078469,-125.5748828,3,4
1869,82,12,17,6.692307692,87,-74.65957463,143.3031649,3,5
1870,37,11,22,3.328722061,77,-31.21364248,-30.2560655,4,10
1871,24,17,25,2.64,66,64.68949892,130.6824113,5,11
1872,81,17,12,1.28,32,-1.546997925,-116.6600345,5,11
1873,64,15,21,2.174825175,24,-8.498123868,-71.04345132,4,4
1874,36,11,24,2.066666667,31,89.26973403,54.16915565,5,6
1875,23,11,14,0.923076923,12,-33.76509188,-16.94417902,4,5
1876,28,11,22,2.07,55,39.48162075,-66.52944836,4,12
1877,43,19,24,2.692307692,35,20.62164011,35.57157456,4,5
1878,18,15,15,4.2,63,70.24505544,76.91445704,5,6
1879,79,12,15,3,39,-34.54942675,-136.6870963,3,5
1880,38,14,24,3.538461538,46,-79.58318034,142.937559,3,5
1881,62,12,11,2.68,67,-71.73145921,5.080938174,3,11
1882,89,15,15,2.6,39,-86.85350048,101.5026406,3,6
1883,87,18,24,4.11372549,87,-79.76007214,-117.3235545,3,9
1884,20,13,24,4.230769231,55,82.50243573,-22.82759017,5,5
1885,94,13,16,3.8,95,59.53773677,-37.18665466,5,11
1886,76,11,11,1.428571429,10,28.91233589,-149.5994358,5,2
1887,55,18,15,1.230769231,16,64.43036027,-92.69683996,5,5
1888,86,19,17,5.384615385,70,-27.48275035,178.1249203,3,5
1889,19,16,15,3.780254985,87,19.25714278,43.08865297,4,10
1890,50,17,21,0.4,10,48.73752341,-57.95425672,4,11
1891,36,20,24,1.48,37,32.50567475,-63.37427332,4,11
1892,32,16,25,4.692307692,61,64.14318046,-101.6373534,5,5
1893,27,19,10,3.6,98,-16.15674655,56.750405,4,12
1894,84,15,25,1.666666667,25,-61.58652109,-142.7301333,3,6
1895,11,11,12,1.733333333,26,-61.70439719,23.07319342,4,6
1896,60,11,12,7,91,-10.43963902,-38.4798525,4,5
1897,71,13,20,0.933333333,20,-56.88549112,22.83129926,4,9
1898,82,12,22,2,30,-12.77857849,-117.9172631,3,6
1899,20,15,18,3.035294118,52,59.27218728,-132.5092171,5,7
1900,72,20,11,2.664827586,78,-43.7556474,-45.83960546,5,13
1901,64,11,18,1.626262626,15,64.09148269,74.16668688,5,3
1902,37,12,14,2.923076923,38,76.44218928,-3.101847235,5,5
1903,19,15,16,4.368823529,91,41.28481974,21.47213872,4,9
1904,67,20,22,2.384615385,31,-37.04960613,162.6876221,3,5
1905,59,12,19,2,50,65.30519463,-114.6658429,5,11
1906,52,20,20,2.16,54,23.37755685,146.1518002,5,11
1907,39,15,19,3.230769231,42,79.44140649,-52.81238786,5,5
1908,59,11,21,3.102481203,59,62.38667479,56.22191149,4,8
1909,89,19,23,1.384615385,18,-46.20673813,80.46429764,3,5
1910,45,11,18,2.376068376,22,-36.8366834,-5.234357686,4,3
1911,46,17,20,3.84,96,-7.122495143,24.80827866,4,11
1912,88,18,14,4.692307692,61,-37.57318391,169.0797077,3,5
1913,73,20,16,1.533333333,23,-12.96714796,-110.5587485,3,6
1914,53,14,21,3.133333333,47,22.38172627,141.6248399,5,6
1915,26,19,20,7.615384615,99,72.63534039,-32.38994293,5,5
1916,66,13,21,3.24,81,-68.71643397,-34.25631704,3,11
1917,20,10,11,3.715818959,71,-37.72717153,113.2364298,3,8
1918,32,16,16,2.2,33,75.76622807,-54.96644684,5,6
1919,22,13,10,1.32,33,-86.46449145,58.16769727,3,11
1920,51,19,10,6,78,-78.2548876,130.6814931,3,5
1921,28,14,19,1.733333333,26,-27.76625717,54.16285076,4,6
1922,35,12,10,3.12,78,69.61498571,-166.0637883,5,11
1923,29,16,16,3.721568563,86,36.67480111,2.72808669,4,10
1924,38,20,25,3.538461538,46,86.88698215,-146.4813972,5,5
1925,63,10,18,1.84,46,73.7469503,-140.1145242,5,11
1926,30,19,23,2.923076923,38,68.94814207,-157.6497501,4,5
1927,37,13,18,2.2,33,21.92604797,-123.7909651,5,6
1928,55,13,20,1.76,44,-43.22316972,-25.96402519,4,11
1929,12,17,10,6.307692308,82,-13.27276318,-7.367374186,4,5
1930,72,14,21,4.742857143,100,-36.19798742,-43.92821364,4,9
1931,98,12,15,1,25,-76.70304252,114.0541321,3,11
1932,14,16,14,2.52,63,22.18679656,-58.11664211,4,11
1933,49,18,19,6.384615385,83,70.9984196,22.26785229,5,5
1934,83,16,20,2.368421053,45,19.17322189,177.7126586,3,8
1935,11,12,11,2.32,58,-22.50619734,-101.3764948,3,11
1936,58,10,22,3.819047619,81,-50.15949536,-177.5330112,3,9
1937,95,16,12,3.076923077,40,-25.29624353,-160.5387861,3,5
1938,21,18,19,1.814814815,53,61.08631921,-29.74769479,5,13
1939,56,18,20,0.64,16,-56.73354489,-83.26911785,3,11
1940,25,11,15,5.384615385,70,-25.87776165,98.11851703,4,5
1941,24,15,19,5.266666667,79,54.22238825,142.9792255,5,6
1942,13,17,16,3.72,93,-14.71610911,-93.72368852,4,11
1943,63,15,22,3.076923077,40,48.05183719,126.6352847,5,5
1944,15,20,16,1.133333333,17,-76.783699,-134.584504,3,6
1945,80,16,10,1.92,48,78.19243788,-176.6123024,5,11
1946,64,20,22,4.742857143,100,1.89601901,-13.69559983,4,9
1947,82,14,20,1.461538462,19,11.41333582,-169.4623752,3,5
1948,58,11,11,4.769230769,62,-18.81493542,-47.76878284,4,5
1949,13,14,15,2.4,60,-17.37673288,-175.5555957,3,11
1950,39,19,14,2.384615385,31,-34.13055243,-12.54417041,4,5
1951,34,17,24,3.180952381,67,15.4397097,-175.6575929,5,9
1952,18,15,13,6.923076923,90,-78.37775392,-129.7257461,3,5
1953,40,14,21,0.68,17,56.88988584,-58.541366,5,11
1954,42,18,23,1.536296296,42,-16.89554588,2.74121669,4,12
1955,88,12,19,2.666666667,40,9.366138549,20.74122224,4,6
1956,63,13,16,1.12,28,82.94347065,-174.7307662,5,11
1957,100,20,22,3.48,87,-11.65780956,176.628569,3,11
1958,70,16,11,2.066666667,31,-49.62088614,-178.8712861,3,6
1959,31,15,13,5.692307692,74,-59.3297667,-152.7086864,3,5
1960,28,10,20,5.018988648,96,-12.25072284,-177.8862567,3,8
1961,81,15,15,1.769230769,23,46.68865922,144.3293816,5,5
1962,14,18,12,3.56,89,7.130212966,135.3545374,4,11
1963,24,18,10,5.384615385,70,33.65108572,-7.782080814,4,5
1964,19,11,23,4.668789621,89,42.77014843,137.8118772,4,8
1965,68,11,20,2.454545455,27,-42.91931766,88.8591486,3,4
1966,21,19,24,3.25037037,88,-83.54948796,19.75595069,3,12
1967,42,19,17,2.538461538,33,10.32331741,24.52312128,4,5
1968,19,14,23,4.31,90,-36.36831706,117.5644784,3,9
1969,69,19,10,7.538461538,98,-30.89346441,-125.6338607,5,5
1970,31,20,13,1.2,30,-41.94513163,32.24431597,4,11
1971,47,20,10,0.52,13,-24.1177809,-176.9483748,3,11
1972,15,15,23,1.68,42,59.51932687,-166.0954989,5,11
1973,74,12,17,5.858823529,100,78.2192841,-108.1820264,5,7
1974,86,20,13,7.076923077,92,52.47045763,-2.959461376,5,5
1975,32,19,14,2.958518519,80,1.225677258,-51.37655777,4,12
1976,22,14,16,4.384615385,57,46.69143091,73.07138733,4,5
1977,97,13,17,2.8,42,24.3255818,172.2064391,5,6
1978,89,19,18,1.76,44,-55.35026174,159.2940319,3,11
1979,38,16,16,1.12,28,49.30643664,124.4565525,5,11
1980,57,14,25,3.230769231,42,-11.22524494,-3.666674796,4,5
1981,50,10,22,4.380952381,92,-17.05240743,-125.8107266,3,9
1982,100,15,15,1.6,40,64.73723153,94.95855243,5,11
1983,80,10,25,1.28,32,2.94156823,-152.4347642,5,11
1984,95,18,23,5.769230769,75,-73.95719651,119.7956041,3,5
1985,81,19,10,1,15,-35.24021961,-77.64244294,5,6
1986,20,12,16,2.2,55,-6.851618702,-15.61448848,4,11
1987,39,17,22,2.619047619,55,37.51672873,-73.50236501,5,9
1988,16,19,18,5,65,-86.63388208,-67.21822066,3,5
1989,48,17,11,3.6,90,56.79859898,-120.2917428,5,11
1990,84,10,15,4.79230429,92,18.17095327,-156.9211632,5,8
1991,65,16,24,4.384615385,57,-41.5777512,156.5113021,3,5
1992,25,20,11,6.384615385,83,-84.87065183,178.1266533,4,5
1993,50,14,12,0.84,21,36.51139459,136.1767187,4,11
1994,33,20,11,2.774814815,75,42.7611305,45.42793904,4,12
1995,58,20,15,2.826408669,54,18.09438744,113.1770593,4,8
1996,15,12,11,4.466666667,67,52.9430113,-120.823946,5,6
1997,13,14,11,3.64,91,0.47308249,-68.9494351,4,11
1998,100,10,24,2.384615385,31,-43.53001165,-104.803244,3,5
1999,42,14,19,4.153846154,54,-40.0069174,172.7746214,3,5
2000,23,15,23,1.428571429,30,65.62000832,79.98981249,4,9
