TaskID,StartTime,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,DataCenterLatitude,DataCenterLongitude,DistanceFromDataCenter,DataCenterCpuCost,DataCenterRamCost,DataCenterStorageCost,DataCenterBwCost,DataCenterTotalLoad,NetworkDelay,CET,ObjectiveFunction,DataCenterID
150,14.20333333333333,20,10,22,49.496290691979,41.025353739248004,74.17352985627201,3.8333252049254725,3250.0,48.0,15.0,26.0,27.0,3362.0,0.37,11.0,2361.16,3
151,14.317916666666664,48,19,62,29.761172105136865,-138.75559364397324,74.17352985627201,3.8333252049254725,8136.0,48.0,15.0,26.0,27.0,3362.0,1.04,25.1,2371.89,3
152,14.64083333333333,55,17,27,-2.972490033047407,-174.57898196148733,74.17352985627201,3.8333252049254725,12097.0,48.0,15.0,26.0,27.0,3362.0,0.46,27.52,2376.64,3
153,12.885405405405402,53,20,39,3.9075589914985045,22.566126251488697,-46.411964600904724,27.577266332250304,5617.0,56.0,19.0,30.0,28.0,3352.0,0.78,30.91,2364.62,4
154,21.158148148148157,64,11,42,-87.46932178281669,131.8110607573471,-74.18907544438073,-68.48584252741054,2024.0,42.0,20.0,22.0,17.0,3366.0,0.77,26.1,2368.9,5
155,14.78145833333333,56,20,53,3.9184344398143054,92.96128693743992,74.17352985627201,3.8333252049254725,9561.0,48.0,15.0,26.0,27.0,3362.0,0.89,28.72,2374.72,3
156,15.057499999999996,28,16,98,24.7200200269142,23.232245588151613,74.17352985627201,3.8333252049254725,5615.0,48.0,15.0,26.0,27.0,3362.0,1.65,15.92,2365.88,3
157,21.469259259259267,95,20,81,-3.939359510085282,-71.97958401115584,-74.18907544438073,-68.48584252741054,7814.0,42.0,20.0,22.0,17.0,3366.0,1.48,39.55,2380.28,5
158,13.061081081081078,36,16,85,-75.04918152902295,-10.201398010558279,-46.411964600904724,27.577266332250304,3649.0,56.0,19.0,30.0,28.0,3352.0,1.7,21.72,2359.25,4
159,13.443963963963961,80,20,22,2.096012247540287,91.68823280699354,-46.411964600904724,27.577266332250304,8236.0,56.0,19.0,30.0,28.0,3352.0,0.44,43.6,2372.21,4
160,22.06925925925927,60,11,54,-63.68799944347406,-152.24218458347133,-74.18907544438073,-68.48584252741054,3211.0,42.0,20.0,22.0,17.0,3366.0,0.99,24.62,2369.56,5
161,13.55396396396396,20,15,18,-14.662553424169744,99.5678588365713,-46.411964600904724,27.577266332250304,7458.0,56.0,19.0,30.0,28.0,3352.0,0.36,13.9,2359.53,4
162,13.66396396396396,45,19,83,-15.218610149592848,-50.1191216554044,-46.411964600904724,27.577266332250304,7852.0,56.0,19.0,30.0,28.0,3352.0,1.66,26.85,2365.49,4
163,15.567916666666662,38,11,66,87.99605987934677,87.31865217595191,74.17352985627201,3.8333252049254725,1748.0,48.0,15.0,26.0,27.0,3362.0,1.11,18.82,2363.01,3
164,22.469259259259267,33,20,75,-73.7595005683619,89.3807320776013,-74.18907544438073,-68.48584252741054,3495.0,42.0,20.0,22.0,17.0,3366.0,1.37,16.61,2366.75,5
165,15.911666666666662,18,16,75,30.831171378455707,152.19187177329502,74.17352985627201,3.8333252049254725,8108.0,48.0,15.0,26.0,27.0,3362.0,1.26,11.72,2366.57,3
166,14.037837837837834,29,16,94,-50.72253840320985,-25.985197611936314,-46.411964600904724,27.577266332250304,3883.0,56.0,19.0,30.0,28.0,3352.0,1.88,18.43,2358.22,4
167,23.024814814814825,84,20,39,-52.82071625293184,-53.80989705531398,-74.18907544438073,-68.48584252741054,2468.0,42.0,20.0,22.0,17.0,3366.0,0.71,35.48,2373.07,5
168,23.313703703703712,89,17,20,-15.12906726438655,-127.84616021561814,-74.18907544438073,-68.48584252741054,7488.0,42.0,20.0,22.0,17.0,3366.0,0.37,36.67,2378.47,5
169,16.30229166666666,96,16,34,56.24026133242975,-46.794468062441695,74.17352985627201,3.8333252049254725,2931.0,48.0,15.0,26.0,27.0,3362.0,0.57,44.48,2374.29,3
170,14.461261261261258,47,17,89,-11.574056524017564,38.663573470006895,-46.411964600904724,27.577266332250304,4012.0,56.0,19.0,30.0,28.0,3352.0,1.78,27.19,2361.82,4
171,23.46185185185186,16,11,67,-56.594443227143024,-123.22128564842409,-74.18907544438073,-68.48584252741054,3018.0,42.0,20.0,22.0,17.0,3366.0,1.23,8.34,2362.92,5
172,16.479374999999994,64,10,11,40.85287869340945,122.06660144041717,74.17352985627201,3.8333252049254725,6435.0,48.0,15.0,26.0,27.0,3362.0,0.19,29.48,2371.68,3
173,16.589374999999997,57,10,84,69.4087288001044,-45.9025548530216,74.17352985627201,3.8333252049254725,1747.0,48.0,15.0,26.0,27.0,3362.0,1.42,26.54,2366.19,3
174,14.862162162162159,25,19,10,-24.727761133313294,131.89225092839882,-46.411964600904724,27.577266332250304,9060.0,56.0,19.0,30.0,28.0,3352.0,0.2,17.45,2362.5,4
175,23.958148148148158,35,12,66,-84.01906933831705,48.247286942111685,-74.18907544438073,-68.48584252741054,2139.0,42.0,20.0,22.0,17.0,3366.0,1.21,15.59,2364.94,5
176,24.447037037037045,76,19,84,-34.628225958344494,-110.91096302504485,-74.18907544438073,-68.48584252741054,4957.0,42.0,20.0,22.0,17.0,3366.0,1.54,32.3,2374.54,5
177,17.026874999999997,63,15,39,7.988511551708143,81.70530000645095,74.17352985627201,3.8333252049254725,8786.0,48.0,15.0,26.0,27.0,3362.0,0.66,30.36,2374.53,3
178,14.972162162162158,84,10,24,4.611730867795643,65.5762906585154,-46.411964600904724,27.577266332250304,6793.0,56.0,19.0,30.0,28.0,3352.0,0.48,42.48,2370.33,4
179,17.229999999999997,18,20,22,12.879398878509207,-49.22831510801308,74.17352985627201,3.8333252049254725,7563.0,48.0,15.0,26.0,27.0,3362.0,0.37,12.76,2366.18,3
180,17.34458333333333,29,12,66,60.633815455155116,155.11985790942543,74.17352985627201,3.8333252049254725,4875.0,48.0,15.0,26.0,27.0,3362.0,1.11,15.3,2364.73,3
181,17.68833333333333,23,13,19,82.32561962008094,-122.31035872420537,74.17352985627201,3.8333252049254725,2363.0,48.0,15.0,26.0,27.0,3362.0,0.32,13.04,2361.08,3
182,15.082162162162158,11,10,40,-26.10077728232077,-145.175533375555,-46.411964600904724,27.577266332250304,11919.0,56.0,19.0,30.0,28.0,3352.0,0.8,8.17,2361.83,4
183,15.262342342342338,41,10,56,14.219778946541993,118.42566376774596,-46.411964600904724,27.577266332250304,11211.0,56.0,19.0,30.0,28.0,3352.0,1.12,22.27,2366.86,4
184,15.51459459459459,67,15,62,-6.505967877760241,-32.21186285789628,-46.411964600904724,27.577266332250304,7198.0,56.0,19.0,30.0,28.0,3352.0,1.24,35.99,2368.37,4
185,25.06925925925927,97,16,41,-42.12229395093938,96.40508306666516,-74.18907544438073,-68.48584252741054,7032.0,42.0,20.0,22.0,17.0,3366.0,0.75,39.41,2379.22,5
186,17.798333333333332,32,16,41,5.040348145415734,143.70809091485222,74.17352985627201,3.8333252049254725,10794.0,48.0,15.0,26.0,27.0,3362.0,0.69,17.6,2371.44,3
187,18.011875,50,11,96,0.5092418010146247,-168.62841556208883,74.17352985627201,3.8333252049254725,11695.0,48.0,15.0,26.0,27.0,3362.0,1.62,23.86,2375.13,3
188,25.372962962962973,44,14,15,-74.59279585015025,-65.55313489365328,-74.18907544438073,-68.48584252741054,98.0,42.0,20.0,22.0,17.0,3366.0,0.27,19.36,2364.12,5
189,15.793873873873869,72,16,72,-5.269030664555174,-24.993954626057075,-46.411964600904724,27.577266332250304,6790.0,56.0,19.0,30.0,28.0,3352.0,1.44,38.64,2369.08,4
190,18.511875,50,15,23,23.176057310121763,26.720173909004387,74.17352985627201,3.8333252049254725,5830.0,48.0,15.0,26.0,27.0,3362.0,0.39,24.9,2369.31,3
191,18.631666666666668,90,15,56,82.21738607970264,119.10316447569267,74.17352985627201,3.8333252049254725,2265.0,48.0,15.0,26.0,27.0,3362.0,0.94,41.7,2372.63,3
192,25.484074074074083,70,14,41,-57.25750276311406,-100.37014241272469,-74.18907544438073,-68.48584252741054,2320.0,42.0,20.0,22.0,17.0,3366.0,0.75,28.98,2370.34,5
193,16.118198198198193,76,13,20,0.8949064547904726,56.34383310945131,-46.411964600904724,27.577266332250304,5963.0,56.0,19.0,30.0,28.0,3352.0,0.4,39.62,2368.33,4
194,25.787777777777787,44,14,56,13.240838425843094,131.7753304419182,-74.18907544438073,-68.48584252741054,13118.0,42.0,20.0,22.0,17.0,3366.0,1.02,19.36,2377.37,5
195,18.923333333333336,99,13,39,54.71939908015801,-84.44521125153864,74.17352985627201,3.8333252049254725,4203.0,48.0,15.0,26.0,27.0,3362.0,0.66,44.96,2375.79,3
196,26.2025925925926,13,10,62,-81.24279407675141,-147.63185950940937,-74.18907544438073,-68.48584252741054,1836.0,42.0,20.0,22.0,17.0,3366.0,1.13,7.01,2361.18,5
197,16.228198198198196,73,17,34,-36.42362442812331,142.47636933434063,-46.411964600904724,27.577266332250304,8747.0,56.0,19.0,30.0,28.0,3352.0,0.68,39.41,2371.12,4
198,19.126458333333336,46,16,21,55.27087848095718,169.56169335680391,74.17352985627201,3.8333252049254725,5581.0,48.0,15.0,26.0,27.0,3362.0,0.35,23.48,2368.48,3
199,19.23645833333334,89,18,10,48.5815499904715,144.7276444954059,74.17352985627201,3.8333252049254725,6054.0,48.0,15.0,26.0,27.0,3362.0,0.17,42.06,2376.33,3
200,16.38135135135135,19,14,25,29.340864178788834,74.58398516208064,-46.411964600904724,27.577266332250304,9657.0,56.0,19.0,30.0,28.0,3352.0,0.5,13.13,2361.46,4
201,19.34645833333334,32,17,83,23.29375730502072,-57.22117664206091,74.17352985627201,3.8333252049254725,6659.0,48.0,15.0,26.0,27.0,3362.0,1.4,17.86,2367.62,3
202,16.49396396396396,20,16,23,-68.02062291231316,170.7548009399219,-46.411964600904724,27.577266332250304,6925.0,56.0,19.0,30.0,28.0,3352.0,0.46,14.2,2359.14,4
203,26.66185185185186,89,17,33,-88.5747159351036,68.96945657884018,-74.18907544438073,-68.48584252741054,1877.0,42.0,20.0,22.0,17.0,3366.0,0.6,36.67,2372.93,5
204,16.603963963963963,18,10,47,-54.22985075063179,176.04765574919213,-46.411964600904724,27.577266332250304,8436.0,56.0,19.0,30.0,28.0,3352.0,0.94,11.46,2359.7,4
205,19.77875000000001,63,19,27,54.748999558713365,70.77261256842843,74.17352985627201,3.8333252049254725,3566.0,48.0,15.0,26.0,27.0,3362.0,0.46,31.4,2369.66,3
206,26.906296296296304,12,15,59,-74.71294037060545,-9.018787315046154,-74.18907544438073,-68.48584252741054,1699.0,42.0,20.0,22.0,17.0,3366.0,1.08,7.74,2361.32,5
207,27.34333333333334,96,13,66,-35.46897739556171,151.2261622506549,-74.18907544438073,-68.48584252741054,7471.0,42.0,20.0,22.0,17.0,3366.0,1.21,38.38,2379.39,5
208,16.815675675675674,46,13,87,-19.54212052759779,-72.39017780540391,-46.411964600904724,27.577266332250304,9178.0,56.0,19.0,30.0,28.0,3352.0,1.74,25.52,2366.31,4
209,19.91937500000001,87,15,55,56.807629952697,56.99272914451174,74.17352985627201,3.8333252049254725,2950.0,48.0,15.0,26.0,27.0,3362.0,0.93,40.44,2372.81,3
210,20.20583333333334,54,13,38,51.68924208003935,75.4089931866674,74.17352985627201,3.8333252049254725,4010.0,48.0,15.0,26.0,27.0,3362.0,0.64,26.06,2368.03,3
211,27.832222222222228,67,14,72,-0.13573362142312817,-126.29142730048865,-74.18907544438073,-68.48584252741054,9064.0,42.0,20.0,22.0,17.0,3366.0,1.32,27.87,2376.81,5
212,17.207567567567565,93,13,17,-52.55101606861375,46.034022045833524,-46.411964600904724,27.577266332250304,1492.0,56.0,19.0,30.0,28.0,3352.0,0.34,47.61,2367.04,4
213,17.31756756756757,21,11,71,15.100357009621234,-122.77202805781462,-46.411964600904724,27.577266332250304,15578.0,56.0,19.0,30.0,28.0,3352.0,1.42,13.17,2367.67,4
214,28.365555555555563,39,14,64,-78.69208279409051,146.95375094686256,-74.18907544438073,-68.48584252741054,2874.0,42.0,20.0,22.0,17.0,3366.0,1.17,17.51,2366.43,5
215,17.63738738738739,69,15,75,8.977931152476629,5.627266739610661,-46.411964600904724,27.577266332250304,6533.0,56.0,19.0,30.0,28.0,3352.0,1.5,36.93,2368.16,4
216,20.40375000000001,60,15,82,69.27616095017342,112.0105611426336,74.17352985627201,3.8333252049254725,3288.0,48.0,15.0,26.0,27.0,3362.0,1.38,29.1,2368.74,3
217,20.83083333333334,30,16,71,29.749679230393454,104.17662313172019,74.17352985627201,3.8333252049254725,7141.0,48.0,15.0,26.0,27.0,3362.0,1.2,16.76,2367.61,3
218,28.839629629629638,73,13,25,-60.364907524331,-128.033248039951,-74.18907544438073,-68.48584252741054,2805.0,42.0,20.0,22.0,17.0,3366.0,0.46,29.87,2371.09,5
219,29.024814814814825,30,14,48,-40.19131844624157,-158.51156192190945,-74.18907544438073,-68.48584252741054,5740.0,42.0,20.0,22.0,17.0,3366.0,0.88,14.18,2367.88,5
220,21.20062500000001,50,10,81,89.71197092637263,58.25016191038688,74.17352985627201,3.8333252049254725,1741.0,48.0,15.0,26.0,27.0,3362.0,1.37,23.6,2364.99,3
221,17.975225225225227,73,18,23,-59.46554415638859,96.27396552196285,-46.411964600904724,27.577266332250304,4593.0,56.0,19.0,30.0,28.0,3352.0,0.46,39.71,2367.02,4
222,21.62250000000001,77,18,63,56.819812174740065,-169.8565746047189,74.17352985627201,3.8333252049254725,5441.0,48.0,15.0,26.0,27.0,3362.0,1.06,37.02,2373.97,3
223,18.08522522522523,88,16,97,-47.360067893022396,90.44956049336486,-46.411964600904724,27.577266332250304,4645.0,56.0,19.0,30.0,28.0,3352.0,1.94,46.16,2370.09,4
224,21.95062500000001,68,13,91,66.3281200158811,-173.78859065995607,74.17352985627201,3.8333252049254725,4391.0,48.0,15.0,26.0,27.0,3362.0,1.53,31.94,2371.03,3
225,18.522162162162168,79,13,33,62.48876827778929,48.5294569836758,-46.411964600904724,27.577266332250304,12251.0,56.0,19.0,30.0,28.0,3352.0,0.66,41.03,2375.26,4
226,29.38037037037038,53,20,57,-68.62541247253354,-102.7871522946594,-74.18907544438073,-68.48584252741054,1338.0,42.0,20.0,22.0,17.0,3366.0,1.04,24.01,2367.45,5
227,18.670810810810817,51,16,85,-32.889996395408296,96.45510838136306,-46.411964600904724,27.577266332250304,5892.0,56.0,19.0,30.0,28.0,3352.0,1.7,28.77,2364.31,4
228,29.8025925925926,91,19,16,-15.865838573669336,154.19960197444755,-74.18907544438073,-68.48584252741054,9558.0,42.0,20.0,22.0,17.0,3366.0,0.29,37.85,2380.99,5
229,29.921111111111117,66,14,66,5.358969337057275,-0.6913878024335247,-74.18907544438073,-68.48584252741054,9926.0,42.0,20.0,22.0,17.0,3366.0,1.21,27.5,2377.49,5
230,30.410000000000004,27,15,58,-72.91664868766138,66.55732070534677,-74.18907544438073,-68.48584252741054,3373.0,42.0,20.0,22.0,17.0,3366.0,1.06,13.29,2365.21,5
231,19.0536936936937,97,12,100,30.19490617919736,64.80694715924662,-46.411964600904724,27.577266332250304,9304.0,56.0,19.0,30.0,28.0,3352.0,2.0,49.19,2375.98,4
232,22.42458333333334,85,14,72,76.57460996703617,84.15651978382658,74.17352985627201,3.8333252049254725,2094.0,48.0,15.0,26.0,27.0,3362.0,1.21,39.34,2371.59,3
233,30.839629629629634,48,20,71,-46.42189210736284,99.35538235968534,-74.18907544438073,-68.48584252741054,6572.0,42.0,20.0,22.0,17.0,3366.0,1.3,22.16,2372.03,5
234,31.36555555555556,90,17,57,-18.16520386054063,-18.1095888434009,-74.18907544438073,-68.48584252741054,6925.0,42.0,20.0,22.0,17.0,3366.0,1.04,37.04,2378.25,5
235,22.79958333333334,76,20,65,51.78801080515433,104.13287581374522,74.17352985627201,3.8333252049254725,4833.0,48.0,15.0,26.0,27.0,3362.0,1.1,37.12,2373.41,3
236,31.78777777777778,76,18,98,-5.6086376905712,-163.62619362927904,-74.18907544438073,-68.48584252741054,9562.0,42.0,20.0,22.0,17.0,3366.0,1.79,32.08,2379.13,5
237,19.50414414414415,26,15,55,-77.31644429343183,109.72219052654538,-46.411964600904724,27.577266332250304,4818.0,56.0,19.0,30.0,28.0,3352.0,1.1,16.72,2358.24,4
238,19.751891891891898,47,12,97,9.687995007978188,17.20533485968454,-46.411964600904724,27.577266332250304,6322.0,56.0,19.0,30.0,28.0,3352.0,1.94,25.69,2363.58,4
239,32.513703703703705,74,13,40,-58.14172293641107,81.68161227506414,-74.18907544438073,-68.48584252741054,5134.0,42.0,20.0,22.0,17.0,3366.0,0.73,30.24,2373.65,5
240,32.81,34,17,85,-51.67322162849764,-95.21796612204845,-74.18907544438073,-68.48584252741054,2788.0,42.0,20.0,22.0,17.0,3366.0,1.55,16.32,2365.98,5
241,23.13812500000001,93,13,84,23.33311405657807,139.72098072677227,74.17352985627201,3.8333252049254725,8716.0,48.0,15.0,26.0,27.0,3362.0,1.42,42.44,2379.52,3
242,20.188828828828836,10,11,59,-39.614943512888566,-179.5692293298728,-46.411964600904724,27.577266332250304,10076.0,56.0,19.0,30.0,28.0,3352.0,1.18,8.0,2360.03,4
243,23.57562500000001,72,19,43,71.31996164076719,-77.68824328258808,74.17352985627201,3.8333252049254725,2495.0,48.0,15.0,26.0,27.0,3362.0,0.72,35.18,2370.18,3
244,23.79958333333334,24,17,43,28.69061720039599,-86.49664926049947,74.17352985627201,3.8333252049254725,6958.0,48.0,15.0,26.0,27.0,3362.0,0.72,14.5,2366.37,3
245,20.454594594594603,96,17,93,-25.21452548283098,134.94558953746434,-46.411964600904724,27.577266332250304,9226.0,56.0,19.0,30.0,28.0,3352.0,1.86,50.22,2376.27,4
246,24.023541666666674,97,15,82,46.605499400506545,-12.875252335126163,74.17352985627201,3.8333252049254725,3172.0,48.0,15.0,26.0,27.0,3362.0,1.38,44.64,2374.84,3
247,33.43962962962963,80,20,51,-86.15404503554458,-15.177972393320658,-74.18907544438073,-68.48584252741054,1540.0,42.0,20.0,22.0,17.0,3366.0,0.93,34.0,2371.62,5
248,33.81740740740741,73,19,48,31.90067192573204,-105.3033734153859,-74.18907544438073,-68.48584252741054,12104.0,42.0,20.0,22.0,17.0,3366.0,0.88,31.19,2381.04,5
249,20.873513513513522,20,11,20,-76.57776131869142,77.87014193914689,-46.411964600904724,27.577266332250304,4027.0,56.0,19.0,30.0,28.0,3352.0,0.4,12.7,2355.63,4
250,34.17296296296296,40,18,45,-48.0965084529264,-142.91770511742243,-74.18907544438073,-68.48584252741054,4458.0,42.0,20.0,22.0,17.0,3366.0,0.82,18.76,2368.41,5
251,20.983513513513525,43,10,35,-36.00101327833817,105.12725533103423,-46.411964600904724,27.577266332250304,6327.0,56.0,19.0,30.0,28.0,3352.0,0.7,23.21,2362.22,4
252,24.450625000000006,58,11,13,82.23393524843274,34.53399787424328,74.17352985627201,3.8333252049254725,1106.0,48.0,15.0,26.0,27.0,3362.0,0.22,27.22,2365.46,3
253,24.56062500000001,36,14,23,31.75054312644886,-127.87906097965543,74.17352985627201,3.8333252049254725,7716.0,48.0,15.0,26.0,27.0,3362.0,0.39,18.76,2368.74,3
254,21.141171171171184,12,11,62,21.64124926327831,94.47495234506147,-46.411964600904724,27.577266332250304,10107.0,56.0,19.0,30.0,28.0,3352.0,1.24,8.94,2360.46,4
255,34.5062962962963,62,19,47,11.711696296517445,-173.67413487720216,-74.18907544438073,-68.48584252741054,11717.0,42.0,20.0,22.0,17.0,3366.0,0.86,27.12,2379.02,5
256,24.680416666666677,59,13,96,14.330438061625586,-45.23034288076141,74.17352985627201,3.8333252049254725,7307.0,48.0,15.0,26.0,27.0,3362.0,1.62,28.16,2372.46,3
257,25.180416666666677,50,16,46,44.25699038576397,-102.05950188214467,74.17352985627201,3.8333252049254725,5763.0,48.0,15.0,26.0,27.0,3362.0,0.78,25.16,2369.46,3
258,34.85444444444445,33,15,84,-10.157953605184787,-152.08686241028227,-74.18907544438073,-68.48584252741054,8727.0,42.0,20.0,22.0,17.0,3366.0,1.54,15.51,2371.59,5
259,21.420450450450463,81,18,38,-58.72083885511377,128.82881748896307,-46.411964600904724,27.577266332250304,6303.0,56.0,19.0,30.0,28.0,3352.0,0.76,43.47,2370.32,4
260,25.42000000000001,40,13,13,84.4378465499646,75.74330461632289,74.17352985627201,3.8333252049254725,1671.0,48.0,15.0,26.0,27.0,3362.0,0.22,20.18,2363.21,3
261,21.591621621621634,50,20,39,16.36141465467675,-10.3984680571306,-46.411964600904724,27.577266332250304,7949.0,56.0,19.0,30.0,28.0,3352.0,0.78,29.5,2366.38,4
262,21.76729729729731,23,14,30,-58.99970703035165,-51.86403681998215,-46.411964600904724,27.577266332250304,5191.0,56.0,19.0,30.0,28.0,3352.0,0.6,15.01,2357.78,4
263,21.902432432432448,97,12,94,-35.86623513234097,1.0685258315730835,-46.411964600904724,27.577266332250304,2493.0,56.0,19.0,30.0,28.0,3352.0,1.88,49.19,2369.13,4
264,35.47666666666667,78,20,16,-6.6615636692772995,132.5970120060593,-74.18907544438073,-68.48584252741054,10908.0,42.0,20.0,22.0,17.0,3366.0,0.29,33.26,2380.5,5
265,22.32585585585587,35,12,68,-24.5785397197958,32.07477806936302,-46.411964600904724,27.577266332250304,2460.0,56.0,19.0,30.0,28.0,3352.0,1.36,20.05,2357.29,4
266,25.530000000000012,34,14,93,73.02361711222952,12.192262839177772,74.17352985627201,3.8333252049254725,291.0,48.0,15.0,26.0,27.0,3362.0,1.57,17.92,2361.33,3
267,26.014375000000012,44,20,31,66.27996681426342,-133.01156286073373,74.17352985627201,3.8333252049254725,4091.0,48.0,15.0,26.0,27.0,3362.0,0.52,23.68,2367.12,3
268,35.59518518518519,11,17,68,-16.636107851005363,43.86727386683435,-74.18907544438073,-68.48584252741054,8879.0,42.0,20.0,22.0,17.0,3366.0,1.24,7.81,2368.58,5
269,26.175833333333344,90,10,18,80.9973814384901,8.867652445361387,74.17352985627201,3.8333252049254725,767.0,48.0,15.0,26.0,27.0,3362.0,0.3,40.4,2370.42,3
270,36.098888888888894,16,15,32,-15.157524763960325,144.09076881327104,-74.18907544438073,-68.48584252741054,9816.0,42.0,20.0,22.0,17.0,3366.0,0.59,9.22,2369.88,5
271,36.33592592592593,80,14,15,1.767260918446297,-61.36062971218054,-74.18907544438073,-68.48584252741054,8459.0,42.0,20.0,22.0,17.0,3366.0,0.27,32.68,2377.81,5
272,26.285833333333347,83,19,46,76.39996015988248,-166.94459338378925,74.17352985627201,3.8333252049254725,3261.0,48.0,15.0,26.0,27.0,3362.0,0.78,39.8,2372.82,3
273,26.52541666666668,85,16,77,41.68012624804737,32.49009881515141,74.17352985627201,3.8333252049254725,3899.0,48.0,15.0,26.0,27.0,3362.0,1.3,39.86,2373.63,3
274,26.926458333333347,50,17,85,77.24000586185514,-80.52856315737259,74.17352985627201,3.8333252049254725,2137.0,48.0,15.0,26.0,27.0,3362.0,1.43,25.42,2366.13,3
275,22.632162162162178,47,10,50,-61.67193303091889,9.856655583488646,-46.411964600904724,27.577266332250304,2039.0,56.0,19.0,30.0,28.0,3352.0,1.0,25.09,2358.78,4
276,36.44703703703704,54,16,19,-67.18981228095232,56.00686399693123,-74.18907544438073,-68.48584252741054,3802.0,42.0,20.0,22.0,17.0,3366.0,0.35,23.5,2369.51,5
277,36.58777777777778,55,12,49,-18.123359570998673,123.56451554616285,-74.18907544438073,-68.48584252741054,9714.0,42.0,20.0,22.0,17.0,3366.0,0.9,22.99,2375.38,5
278,36.95074074074074,33,11,32,-79.45000565251372,2.063877413426127,-74.18907544438073,-68.48584252741054,1749.0,42.0,20.0,22.0,17.0,3366.0,0.59,14.63,2363.98,5
279,22.857387387387405,15,11,94,-17.241780968061903,37.47697091245834,-46.411964600904724,27.577266332250304,3369.0,56.0,19.0,30.0,28.0,3352.0,1.88,10.35,2354.47,4
